pathogen_type,canonical_organism,canonical_drug,quality_gate,gate_reason,n_master_rows,n_interpretable_rows
fungal,Mucor circinelloides/ Mucor ramosissimus,Anidulafungin,withhold,majority_unclassifiable_no_standard,2,0
fungal,Mucor circinelloides/ Mucor ramosissimus,Caspofungin,withhold,majority_unclassifiable_no_standard,2,0
fungal,Mucor circinelloides/ Mucor ramosissimus,Isavuconazole,withhold,majority_unclassifiable_no_standard,2,0
fungal,Mucor circinelloides/ Mucor ramosissimus,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,2,0
fungal,Mucor circinelloides/ Mucor ramosissimus,Micafungin,withhold,majority_unclassifiable_no_standard,2,0
fungal,Mucor circinelloides/ Mucor ramosissimus,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,2,0
fungal,Mucor circinelloides/ Mucor ramosissimus,Voriconazole,withhold,majority_unclassifiable_no_standard,2,0
fungal,Mucor indicus,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Mucor indicus,Anidulafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Mucor indicus,Caspofungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Mucor indicus,Isavuconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Mucor indicus,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Mucor indicus,Micafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Mucor indicus,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Mucor indicus,Voriconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Paecilomyces lilacinus,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,19,0
fungal,Paecilomyces lilacinus,Anidulafungin,withhold,majority_unclassifiable_no_standard,18,0
fungal,Paecilomyces lilacinus,Caspofungin,withhold,majority_unclassifiable_no_standard,17,0
fungal,Paecilomyces lilacinus,Flucytosine,bounds_only,breakpoint_absent_drug_brief_section_4_4,2,0
fungal,Paecilomyces lilacinus,Isavuconazole,withhold,majority_unclassifiable_no_standard,15,0
fungal,Paecilomyces lilacinus,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,19,0
fungal,Paecilomyces lilacinus,Micafungin,withhold,majority_unclassifiable_no_standard,19,0
fungal,Paecilomyces lilacinus,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,19,0
fungal,Paecilomyces lilacinus,Voriconazole,withhold,majority_unclassifiable_no_standard,19,0
fungal,Paecilomyces variotii,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,14,0
fungal,Paecilomyces variotii,Anidulafungin,withhold,majority_unclassifiable_no_standard,14,0
fungal,Paecilomyces variotii,Caspofungin,withhold,majority_unclassifiable_no_standard,11,0
fungal,Paecilomyces variotii,Flucytosine,bounds_only,breakpoint_absent_drug_brief_section_4_4,2,0
fungal,Paecilomyces variotii,Isavuconazole,withhold,majority_unclassifiable_no_standard,12,0
fungal,Paecilomyces variotii,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,14,0
fungal,Paecilomyces variotii,Micafungin,withhold,majority_unclassifiable_no_standard,14,0
fungal,Paecilomyces variotii,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,14,0
fungal,Paecilomyces variotii,Voriconazole,withhold,majority_unclassifiable_no_standard,14,0
fungal,Penicillium chrysogenum,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,2,0
fungal,Penicillium chrysogenum,Anidulafungin,withhold,majority_unclassifiable_no_standard,2,0
fungal,Penicillium chrysogenum,Caspofungin,withhold,majority_unclassifiable_no_standard,2,0
fungal,Penicillium chrysogenum,Isavuconazole,withhold,majority_unclassifiable_no_standard,2,0
fungal,Penicillium chrysogenum,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,2,0
fungal,Penicillium chrysogenum,Micafungin,withhold,majority_unclassifiable_no_standard,2,0
fungal,Penicillium chrysogenum,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,2,0
fungal,Penicillium chrysogenum,Voriconazole,withhold,majority_unclassifiable_no_standard,2,0
fungal,Penicillium citrinum,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,3,0
fungal,Penicillium citrinum,Anidulafungin,withhold,majority_unclassifiable_no_standard,3,0
fungal,Penicillium citrinum,Caspofungin,withhold,majority_unclassifiable_no_standard,3,0
fungal,Penicillium citrinum,Isavuconazole,withhold,majority_unclassifiable_no_standard,3,0
fungal,Penicillium citrinum,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,3,0
fungal,Penicillium citrinum,Micafungin,withhold,majority_unclassifiable_no_standard,3,0
fungal,Penicillium citrinum,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,3,0
fungal,Penicillium citrinum,Voriconazole,withhold,majority_unclassifiable_no_standard,3,0
fungal,Penicillium georgiense,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Penicillium georgiense,Anidulafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Penicillium georgiense,Caspofungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Penicillium georgiense,Isavuconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Penicillium georgiense,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Penicillium georgiense,Micafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Penicillium georgiense,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Penicillium georgiense,Voriconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Penicillium roqueforti group,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Penicillium roqueforti group,Anidulafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Penicillium roqueforti group,Caspofungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Penicillium roqueforti group,Flucytosine,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Penicillium roqueforti group,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Penicillium roqueforti group,Micafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Penicillium roqueforti group,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Penicillium roqueforti group,Voriconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Penicillium subgenus aspergilloides,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,4,0
fungal,Penicillium subgenus aspergilloides,Anidulafungin,withhold,majority_unclassifiable_no_standard,4,0
fungal,Penicillium subgenus aspergilloides,Caspofungin,withhold,majority_unclassifiable_no_standard,4,0
fungal,Penicillium subgenus aspergilloides,Flucytosine,bounds_only,breakpoint_absent_drug_brief_section_4_4,4,0
fungal,Penicillium subgenus aspergilloides,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,4,0
fungal,Penicillium subgenus aspergilloides,Micafungin,withhold,majority_unclassifiable_no_standard,4,0
fungal,Penicillium subgenus aspergilloides,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,4,0
fungal,Penicillium subgenus aspergilloides,Voriconazole,withhold,majority_unclassifiable_no_standard,4,0
fungal,Penicillium subgenus furcatum,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Penicillium subgenus furcatum,Anidulafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Penicillium subgenus furcatum,Caspofungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Penicillium subgenus furcatum,Flucytosine,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Penicillium subgenus furcatum,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Penicillium subgenus furcatum,Micafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Penicillium subgenus furcatum,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Penicillium subgenus furcatum,Voriconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Penicillium subgenus terverticillata,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,4,0
fungal,Penicillium subgenus terverticillata,Anidulafungin,withhold,majority_unclassifiable_no_standard,4,0
fungal,Penicillium subgenus terverticillata,Caspofungin,withhold,majority_unclassifiable_no_standard,4,0
fungal,Penicillium subgenus terverticillata,Flucytosine,bounds_only,breakpoint_absent_drug_brief_section_4_4,4,0
fungal,Penicillium subgenus terverticillata,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,4,0
fungal,Penicillium subgenus terverticillata,Micafungin,withhold,majority_unclassifiable_no_standard,4,0
fungal,Penicillium subgenus terverticillata,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,4,0
fungal,Penicillium subgenus terverticillata,Voriconazole,withhold,majority_unclassifiable_no_standard,4,0
fungal,Penicillium variabile,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Penicillium variabile,Anidulafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Penicillium variabile,Caspofungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Penicillium variabile,Flucytosine,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Penicillium variabile,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Penicillium variabile,Micafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Penicillium variabile,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Penicillium variabile,Voriconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Phaeoacremonium parasiticum,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Phaeoacremonium parasiticum,Anidulafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Phaeoacremonium parasiticum,Caspofungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Phaeoacremonium parasiticum,Isavuconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Phaeoacremonium parasiticum,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Phaeoacremonium parasiticum,Micafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Phaeoacremonium parasiticum,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Phaeoacremonium parasiticum,Voriconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Phialemonium curvatum,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Phialemonium curvatum,Anidulafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Phialemonium curvatum,Caspofungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Phialemonium curvatum,Flucytosine,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Phialemonium curvatum,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Phialemonium curvatum,Micafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Phialemonium curvatum,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Phialemonium curvatum,Voriconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Pichia cactophila,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,14,0
fungal,Pichia cactophila,Anidulafungin,withhold,majority_unclassifiable_no_standard,14,0
fungal,Pichia cactophila,Caspofungin,withhold,majority_unclassifiable_no_standard,14,0
fungal,Pichia cactophila,Fluconazole,withhold,majority_unclassifiable_no_standard,14,0
fungal,Pichia cactophila,Isavuconazole,withhold,majority_unclassifiable_no_standard,14,0
fungal,Pichia cactophila,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,14,0
fungal,Pichia cactophila,Micafungin,withhold,majority_unclassifiable_no_standard,14,0
fungal,Pichia cactophila,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,14,0
fungal,Pichia cactophila,Voriconazole,withhold,majority_unclassifiable_no_standard,14,0
fungal,Pichia kluyveri,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,3,0
fungal,Pichia kluyveri,Anidulafungin,withhold,majority_unclassifiable_no_standard,3,0
fungal,Pichia kluyveri,Caspofungin,withhold,majority_unclassifiable_no_standard,3,0
fungal,Pichia kluyveri,Fluconazole,withhold,majority_unclassifiable_no_standard,3,0
fungal,Pichia kluyveri,Isavuconazole,withhold,majority_unclassifiable_no_standard,3,0
fungal,Pichia kluyveri,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,3,0
fungal,Pichia kluyveri,Micafungin,withhold,majority_unclassifiable_no_standard,3,0
fungal,Pichia kluyveri,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,3,0
fungal,Pichia kluyveri,Voriconazole,withhold,majority_unclassifiable_no_standard,3,0
fungal,Pichia manshurica,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Pichia manshurica,Anidulafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Pichia manshurica,Caspofungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Pichia manshurica,Fluconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Pichia manshurica,Flucytosine,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Pichia manshurica,Isavuconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Pichia manshurica,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Pichia manshurica,Micafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Pichia manshurica,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Pichia manshurica,Voriconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Pichia myanmarensis,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Pichia myanmarensis,Anidulafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Pichia myanmarensis,Caspofungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Pichia myanmarensis,Fluconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Pichia myanmarensis,Flucytosine,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Pichia myanmarensis,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Pichia myanmarensis,Micafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Pichia myanmarensis,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Pichia myanmarensis,Voriconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Pichia norvegensis,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,4,0
fungal,Pichia norvegensis,Anidulafungin,withhold,majority_unclassifiable_no_standard,4,0
fungal,Pichia norvegensis,Caspofungin,withhold,majority_unclassifiable_no_standard,4,0
fungal,Pichia norvegensis,Fluconazole,withhold,majority_unclassifiable_no_standard,4,0
fungal,Pichia norvegensis,Isavuconazole,withhold,majority_unclassifiable_no_standard,4,0
fungal,Pichia norvegensis,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,3,0
fungal,Pichia norvegensis,Micafungin,withhold,majority_unclassifiable_no_standard,4,0
fungal,Pichia norvegensis,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,4,0
fungal,Pichia norvegensis,Voriconazole,withhold,majority_unclassifiable_no_standard,4,0
fungal,Pichia onychis,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Pichia onychis,Anidulafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Pichia onychis,Caspofungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Pichia onychis,Fluconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Pichia onychis,Flucytosine,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Pichia onychis,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Pichia onychis,Micafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Pichia onychis,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Pichia onychis,Voriconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Pleurostomophora richardsiae,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,2,0
fungal,Pleurostomophora richardsiae,Anidulafungin,withhold,majority_unclassifiable_no_standard,2,0
fungal,Pleurostomophora richardsiae,Caspofungin,withhold,majority_unclassifiable_no_standard,2,0
fungal,Pleurostomophora richardsiae,Isavuconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Pleurostomophora richardsiae,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,2,0
fungal,Pleurostomophora richardsiae,Micafungin,withhold,majority_unclassifiable_no_standard,2,0
fungal,Pleurostomophora richardsiae,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,2,0
fungal,Pleurostomophora richardsiae,Voriconazole,withhold,majority_unclassifiable_no_standard,2,0
fungal,Pseudopithomyces sacchari,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Pseudopithomyces sacchari,Anidulafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Pseudopithomyces sacchari,Caspofungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Pseudopithomyces sacchari,Isavuconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Pseudopithomyces sacchari,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Pseudopithomyces sacchari,Micafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Pseudopithomyces sacchari,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Pseudopithomyces sacchari,Voriconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Purpureocillium lilacinum,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,5,0
fungal,Purpureocillium lilacinum,Anidulafungin,withhold,majority_unclassifiable_no_standard,5,0
fungal,Purpureocillium lilacinum,Caspofungin,withhold,majority_unclassifiable_no_standard,5,0
fungal,Purpureocillium lilacinum,Isavuconazole,withhold,majority_unclassifiable_no_standard,5,0
fungal,Purpureocillium lilacinum,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,5,0
fungal,Purpureocillium lilacinum,Micafungin,withhold,majority_unclassifiable_no_standard,5,0
fungal,Purpureocillium lilacinum,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,5,0
fungal,Purpureocillium lilacinum,Voriconazole,withhold,majority_unclassifiable_no_standard,5,0
fungal,Rasamsonia argillacea,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,9,0
fungal,Rasamsonia argillacea,Anidulafungin,withhold,majority_unclassifiable_no_standard,9,0
fungal,Rasamsonia argillacea,Caspofungin,withhold,majority_unclassifiable_no_standard,9,0
fungal,Rasamsonia argillacea,Isavuconazole,withhold,majority_unclassifiable_no_standard,6,0
fungal,Rasamsonia argillacea,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,8,0
fungal,Rasamsonia argillacea,Micafungin,withhold,majority_unclassifiable_no_standard,9,0
fungal,Rasamsonia argillacea,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,9,0
fungal,Rasamsonia argillacea,Voriconazole,withhold,majority_unclassifiable_no_standard,9,0
fungal,Rasamsonia argillacea species complex,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,6,0
fungal,Rasamsonia argillacea species complex,Anidulafungin,withhold,majority_unclassifiable_no_standard,6,0
fungal,Rasamsonia argillacea species complex,Caspofungin,withhold,majority_unclassifiable_no_standard,6,0
fungal,Rasamsonia argillacea species complex,Isavuconazole,withhold,majority_unclassifiable_no_standard,5,0
fungal,Rasamsonia argillacea species complex,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,6,0
fungal,Rasamsonia argillacea species complex,Micafungin,withhold,majority_unclassifiable_no_standard,6,0
fungal,Rasamsonia argillacea species complex,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,5,0
fungal,Rasamsonia argillacea species complex,Voriconazole,withhold,majority_unclassifiable_no_standard,6,0
fungal,Rhizomucor miehei,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Rhizomucor miehei,Anidulafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Rhizomucor miehei,Caspofungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Rhizomucor miehei,Flucytosine,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Rhizomucor miehei,Isavuconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Rhizomucor miehei,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Rhizomucor miehei,Micafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Rhizomucor miehei,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Rhizomucor miehei,Voriconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Rhizomucor pusillus,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,9,0
fungal,Rhizomucor pusillus,Anidulafungin,withhold,majority_unclassifiable_no_standard,9,0
fungal,Rhizomucor pusillus,Caspofungin,withhold,majority_unclassifiable_no_standard,9,0
fungal,Rhizomucor pusillus,Flucytosine,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Rhizomucor pusillus,Isavuconazole,withhold,majority_unclassifiable_no_standard,4,0
fungal,Rhizomucor pusillus,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,8,0
fungal,Rhizomucor pusillus,Micafungin,withhold,majority_unclassifiable_no_standard,9,0
fungal,Rhizomucor pusillus,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,9,0
fungal,Rhizomucor pusillus,Voriconazole,withhold,majority_unclassifiable_no_standard,9,0
fungal,Rhizopus microsporus,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,3,0
fungal,Rhizopus microsporus,Anidulafungin,withhold,majority_unclassifiable_no_standard,3,0
fungal,Rhizopus microsporus,Caspofungin,withhold,majority_unclassifiable_no_standard,3,0
fungal,Rhizopus microsporus,Isavuconazole,withhold,majority_unclassifiable_no_standard,3,0
fungal,Rhizopus microsporus,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,3,0
fungal,Rhizopus microsporus,Micafungin,withhold,majority_unclassifiable_no_standard,3,0
fungal,Rhizopus microsporus,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,3,0
fungal,Rhizopus microsporus,Voriconazole,withhold,majority_unclassifiable_no_standard,3,0
fungal,Rhizopus microsporus group,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,41,0
fungal,Rhizopus microsporus group,Anidulafungin,withhold,majority_unclassifiable_no_standard,40,0
fungal,Rhizopus microsporus group,Caspofungin,withhold,majority_unclassifiable_no_standard,40,0
fungal,Rhizopus microsporus group,Flucytosine,bounds_only,breakpoint_absent_drug_brief_section_4_4,3,0
fungal,Rhizopus microsporus group,Isavuconazole,withhold,majority_unclassifiable_no_standard,29,0
fungal,Rhizopus microsporus group,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,41,0
fungal,Rhizopus microsporus group,Micafungin,withhold,majority_unclassifiable_no_standard,40,0
fungal,Rhizopus microsporus group,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,41,0
fungal,Rhizopus microsporus group,Voriconazole,withhold,majority_unclassifiable_no_standard,41,0
fungal,Rhizopus oryzae,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,20,0
fungal,Rhizopus oryzae,Anidulafungin,withhold,majority_unclassifiable_no_standard,20,0
fungal,Rhizopus oryzae,Caspofungin,withhold,majority_unclassifiable_no_standard,20,0
fungal,Rhizopus oryzae,Flucytosine,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Rhizopus oryzae,Isavuconazole,withhold,majority_unclassifiable_no_standard,17,0
fungal,Rhizopus oryzae,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,20,0
fungal,Rhizopus oryzae,Micafungin,withhold,majority_unclassifiable_no_standard,20,0
fungal,Rhizopus oryzae,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,20,0
fungal,Rhizopus oryzae,Voriconazole,withhold,majority_unclassifiable_no_standard,20,0
fungal,Rhizopus oryzae species complex,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,10,0
fungal,Rhizopus oryzae species complex,Anidulafungin,withhold,majority_unclassifiable_no_standard,10,0
fungal,Rhizopus oryzae species complex,Caspofungin,withhold,majority_unclassifiable_no_standard,10,0
fungal,Rhizopus oryzae species complex,Isavuconazole,withhold,majority_unclassifiable_no_standard,7,0
fungal,Rhizopus oryzae species complex,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,10,0
fungal,Rhizopus oryzae species complex,Micafungin,withhold,majority_unclassifiable_no_standard,10,0
fungal,Rhizopus oryzae species complex,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,10,0
fungal,Rhizopus oryzae species complex,Voriconazole,withhold,majority_unclassifiable_no_standard,10,0
fungal,Rhodotorula mucilaginosa,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,52,0
fungal,Rhodotorula mucilaginosa,Anidulafungin,withhold,majority_unclassifiable_no_standard,52,0
fungal,Rhodotorula mucilaginosa,Caspofungin,withhold,majority_unclassifiable_no_standard,52,0
fungal,Rhodotorula mucilaginosa,Fluconazole,withhold,majority_unclassifiable_no_standard,51,0
fungal,Rhodotorula mucilaginosa,Flucytosine,bounds_only,breakpoint_absent_drug_brief_section_4_4,14,0
fungal,Rhodotorula mucilaginosa,Isavuconazole,withhold,majority_unclassifiable_no_standard,28,0
fungal,Rhodotorula mucilaginosa,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,40,0
fungal,Rhodotorula mucilaginosa,Micafungin,withhold,majority_unclassifiable_no_standard,52,0
fungal,Rhodotorula mucilaginosa,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,51,0
fungal,Rhodotorula mucilaginosa,Voriconazole,withhold,majority_unclassifiable_no_standard,52,0
fungal,Saccharomyces cerevisiae,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,92,0
fungal,Saccharomyces cerevisiae,Anidulafungin,withhold,majority_unclassifiable_no_standard,92,0
fungal,Saccharomyces cerevisiae,Caspofungin,withhold,majority_unclassifiable_no_standard,91,0
fungal,Saccharomyces cerevisiae,Fluconazole,withhold,majority_unclassifiable_no_standard,92,0
fungal,Saccharomyces cerevisiae,Flucytosine,bounds_only,breakpoint_absent_drug_brief_section_4_4,18,0
fungal,Saccharomyces cerevisiae,Isavuconazole,withhold,majority_unclassifiable_no_standard,50,0
fungal,Saccharomyces cerevisiae,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,65,0
fungal,Saccharomyces cerevisiae,Micafungin,withhold,majority_unclassifiable_no_standard,92,0
fungal,Saccharomyces cerevisiae,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,92,0
fungal,Saccharomyces cerevisiae,Voriconazole,withhold,majority_unclassifiable_no_standard,92,0
fungal,Sarocladium kiliense,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,20,0
