iso3_country,canonical_organism,canonical_drug,parsed_year,n_isolates,median_distance_to_failure,low_n_flag,version,date_added
AUS,Aspergillus fumigatus,Posaconazole,2019,11,1.0,True,v1,2026-07-08
AUS,Aspergillus fumigatus,Posaconazole,2020,9,0.0,True,v1,2026-07-08
AUS,Aspergillus fumigatus,Posaconazole,2021,10,1.0,True,v1,2026-07-08
AUS,Aspergillus fumigatus,Posaconazole,2022,12,1.0,True,v1,2026-07-08
AUS,Aspergillus fumigatus,Posaconazole,2023,14,1.0,True,v1,2026-07-08
AUS,Aspergillus fumigatus,Posaconazole,2024,13,1.0,True,v1,2026-07-08
AUS,Aspergillus fumigatus,Voriconazole,2011,4,1.0,True,v1,2026-07-08
AUS,Aspergillus fumigatus,Voriconazole,2012,1,2.0,True,v1,2026-07-08
AUS,Aspergillus fumigatus,Voriconazole,2014,14,1.0,True,v1,2026-07-08
AUS,Aspergillus fumigatus,Voriconazole,2015,37,1.0,False,v1,2026-07-08
AUS,Aspergillus fumigatus,Voriconazole,2016,12,1.0,True,v1,2026-07-08
AUS,Aspergillus fumigatus,Voriconazole,2017,22,2.0,True,v1,2026-07-08
AUS,Aspergillus fumigatus,Voriconazole,2018,12,1.5,True,v1,2026-07-08
AUS,Aspergillus fumigatus,Voriconazole,2019,11,2.0,True,v1,2026-07-08
AUS,Aspergillus fumigatus,Voriconazole,2020,9,1.0,True,v1,2026-07-08
AUS,Aspergillus fumigatus,Voriconazole,2021,10,1.0,True,v1,2026-07-08
AUS,Aspergillus fumigatus,Voriconazole,2022,12,1.0,True,v1,2026-07-08
AUS,Aspergillus fumigatus,Voriconazole,2023,14,1.0,True,v1,2026-07-08
AUS,Aspergillus fumigatus,Voriconazole,2024,13,1.0,True,v1,2026-07-08
AUS,Aspergillus niger,Itraconazole,2015,1,0.0,True,v1,2026-07-08
AUS,Aspergillus niger,Itraconazole,2016,6,1.0,True,v1,2026-07-08
AUS,Aspergillus niger,Itraconazole,2017,2,0.0,True,v1,2026-07-08
AUS,Aspergillus niger,Itraconazole,2018,1,0.0,True,v1,2026-07-08
AUS,Aspergillus niger,Itraconazole,2019,1,0.0,True,v1,2026-07-08
AUS,Aspergillus niger,Itraconazole,2021,4,0.5,True,v1,2026-07-08
AUS,Aspergillus niger,Itraconazole,2023,1,1.0,True,v1,2026-07-08
AUS,Aspergillus niger,Itraconazole,2024,2,1.0,True,v1,2026-07-08
AUS,Aspergillus niger,Posaconazole,2015,1,0.0,True,v1,2026-07-08
AUS,Aspergillus niger,Posaconazole,2016,6,1.0,True,v1,2026-07-08
AUS,Aspergillus niger,Posaconazole,2017,2,1.0,True,v1,2026-07-08
AUS,Aspergillus niger,Posaconazole,2018,1,1.0,True,v1,2026-07-08
AUS,Aspergillus niger,Posaconazole,2019,1,1.0,True,v1,2026-07-08
AUS,Aspergillus niger,Posaconazole,2021,4,1.0,True,v1,2026-07-08
AUS,Aspergillus niger,Posaconazole,2023,1,2.0,True,v1,2026-07-08
AUS,Aspergillus niger,Posaconazole,2024,2,1.0,True,v1,2026-07-08
AUS,Aspergillus niger species complex,Itraconazole,2011,1,0.0,True,v1,2026-07-08
AUS,Aspergillus niger species complex,Itraconazole,2014,4,1.0,True,v1,2026-07-08
AUS,Aspergillus niger species complex,Itraconazole,2015,1,-1.0,True,v1,2026-07-08
AUS,Aspergillus niger species complex,Itraconazole,2016,1,1.0,True,v1,2026-07-08
AUS,Aspergillus niger species complex,Itraconazole,2017,1,2.0,True,v1,2026-07-08
AUS,Aspergillus niger species complex,Itraconazole,2018,1,-2.0,True,v1,2026-07-08
AUS,Aspergillus niger species complex,Itraconazole,2019,4,0.0,True,v1,2026-07-08
AUS,Aspergillus niger species complex,Itraconazole,2020,2,-1.5,True,v1,2026-07-08
AUS,Aspergillus niger species complex,Itraconazole,2021,1,-3.0,True,v1,2026-07-08
AUS,Aspergillus niger species complex,Itraconazole,2022,5,1.0,True,v1,2026-07-08
AUS,Aspergillus niger species complex,Itraconazole,2023,3,-3.0,True,v1,2026-07-08
AUS,Aspergillus niger species complex,Itraconazole,2024,10,0.0,True,v1,2026-07-08
AUS,Aspergillus niger species complex,Posaconazole,2011,1,0.0,True,v1,2026-07-08
AUS,Aspergillus niger species complex,Posaconazole,2014,4,0.5,True,v1,2026-07-08
AUS,Aspergillus niger species complex,Posaconazole,2015,1,1.0,True,v1,2026-07-08
AUS,Aspergillus niger species complex,Posaconazole,2016,1,2.0,True,v1,2026-07-08
AUS,Aspergillus niger species complex,Posaconazole,2017,1,2.0,True,v1,2026-07-08
AUS,Aspergillus niger species complex,Posaconazole,2018,1,1.0,True,v1,2026-07-08
AUS,Aspergillus niger species complex,Posaconazole,2019,4,1.0,True,v1,2026-07-08
AUS,Aspergillus niger species complex,Posaconazole,2020,2,0.0,True,v1,2026-07-08
AUS,Aspergillus niger species complex,Posaconazole,2021,1,0.0,True,v1,2026-07-08
AUS,Aspergillus niger species complex,Posaconazole,2022,5,2.0,True,v1,2026-07-08
AUS,Aspergillus niger species complex,Posaconazole,2023,3,1.0,True,v1,2026-07-08
AUS,Aspergillus niger species complex,Posaconazole,2024,10,1.0,True,v1,2026-07-08
AUS,Candida albicans,Amphotericin B,2011,38,1.0,False,v1,2026-07-08
AUS,Candida albicans,Amphotericin B,2012,31,1.0,False,v1,2026-07-08
AUS,Candida albicans,Amphotericin B,2013,29,2.0,True,v1,2026-07-08
AUS,Candida albicans,Amphotericin B,2014,25,1.0,True,v1,2026-07-08
AUS,Candida albicans,Amphotericin B,2015,33,2.0,False,v1,2026-07-08
AUS,Candida albicans,Amphotericin B,2016,32,1.0,False,v1,2026-07-08
AUS,Candida albicans,Amphotericin B,2017,38,2.0,False,v1,2026-07-08
AUS,Candida albicans,Amphotericin B,2018,38,2.0,False,v1,2026-07-08
AUS,Candida albicans,Amphotericin B,2019,26,2.0,True,v1,2026-07-08
AUS,Candida albicans,Amphotericin B,2020,31,2.0,False,v1,2026-07-08
AUS,Candida albicans,Amphotericin B,2021,46,2.0,False,v1,2026-07-08
AUS,Candida albicans,Amphotericin B,2022,39,2.0,False,v1,2026-07-08
AUS,Candida albicans,Amphotericin B,2023,32,2.0,False,v1,2026-07-08
AUS,Candida albicans,Amphotericin B,2024,25,2.0,True,v1,2026-07-08
AUS,Candida albicans,Flucytosine,2011,38,0.0,False,v1,2026-07-08
AUS,Candida albicans,Flucytosine,2012,31,0.0,False,v1,2026-07-08
AUS,Candida albicans,Flucytosine,2013,29,0.0,True,v1,2026-07-08
AUS,Candida albicans,Itraconazole,2011,38,1.9999999999999996,False,v1,2026-07-08
AUS,Candida albicans,Itraconazole,2012,31,1.9999999999999996,False,v1,2026-07-08
AUS,Candida albicans,Itraconazole,2013,29,0.9999999999999996,True,v1,2026-07-08
AUS,Candida albicans,Itraconazole,2017,38,0.9999999999999996,False,v1,2026-07-08
AUS,Candida albicans,Itraconazole,2018,38,1.9999999999999996,False,v1,2026-07-08
AUS,Candida albicans,Itraconazole,2019,26,0.9999999999999996,True,v1,2026-07-08
AUS,Candida albicans,Itraconazole,2020,31,0.9999999999999996,False,v1,2026-07-08
AUS,Candida albicans,Itraconazole,2021,46,1.9999999999999996,False,v1,2026-07-08
AUS,Candida albicans,Itraconazole,2022,39,1.9999999999999996,False,v1,2026-07-08
AUS,Candida albicans,Itraconazole,2023,32,0.9999999999999996,False,v1,2026-07-08
AUS,Candida albicans,Itraconazole,2024,25,0.9999999999999996,True,v1,2026-07-08
AUS,Candida albicans,Posaconazole,2011,38,1.0,False,v1,2026-07-08
AUS,Candida albicans,Posaconazole,2012,31,1.0,False,v1,2026-07-08
AUS,Candida albicans,Posaconazole,2013,29,0.0,True,v1,2026-07-08
AUS,Candida albicans,Posaconazole,2014,25,1.0,True,v1,2026-07-08
AUS,Candida albicans,Posaconazole,2015,33,2.0,False,v1,2026-07-08
AUS,Candida albicans,Posaconazole,2016,32,1.0,False,v1,2026-07-08
AUS,Candida albicans,Posaconazole,2017,38,1.0,False,v1,2026-07-08
AUS,Candida albicans,Posaconazole,2018,38,1.0,False,v1,2026-07-08
AUS,Candida albicans,Posaconazole,2019,26,0.0,True,v1,2026-07-08
AUS,Candida albicans,Posaconazole,2020,31,1.0,False,v1,2026-07-08
AUS,Candida albicans,Posaconazole,2021,46,1.0,False,v1,2026-07-08
AUS,Candida albicans,Posaconazole,2022,39,2.0,False,v1,2026-07-08
AUS,Candida albicans,Posaconazole,2023,32,0.0,False,v1,2026-07-08
AUS,Candida albicans,Posaconazole,2024,25,1.0,True,v1,2026-07-08
AUS,Candida dubliniensis,Flucytosine,2011,3,0.0,True,v1,2026-07-08
AUS,Candida dubliniensis,Flucytosine,2012,2,0.0,True,v1,2026-07-08
AUS,Candida dubliniensis,Flucytosine,2013,3,0.0,True,v1,2026-07-08
AUS,Candida dubliniensis,Itraconazole,2011,3,3.0588936890535683,True,v1,2026-07-08
AUS,Candida dubliniensis,Itraconazole,2012,2,2.5588936890535683,True,v1,2026-07-08
AUS,Candida dubliniensis,Itraconazole,2013,3,3.0588936890535683,True,v1,2026-07-08
AUS,Candida dubliniensis,Itraconazole,2017,1,2.0588936890535683,True,v1,2026-07-08
AUS,Candida dubliniensis,Itraconazole,2018,5,2.0588936890535683,True,v1,2026-07-08
AUS,Candida dubliniensis,Itraconazole,2019,3,2.0588936890535683,True,v1,2026-07-08
AUS,Candida dubliniensis,Itraconazole,2021,6,3.0588936890535683,True,v1,2026-07-08
AUS,Candida dubliniensis,Itraconazole,2022,6,3.0588936890535683,True,v1,2026-07-08
AUS,Candida dubliniensis,Itraconazole,2023,1,2.0588936890535683,True,v1,2026-07-08
AUS,Candida dubliniensis,Itraconazole,2024,6,3.5588936890535683,True,v1,2026-07-08
AUS,Candida dubliniensis,Posaconazole,2011,3,3.0588936890535683,True,v1,2026-07-08
AUS,Candida dubliniensis,Posaconazole,2012,2,2.5588936890535683,True,v1,2026-07-08
AUS,Candida dubliniensis,Posaconazole,2013,3,2.0588936890535683,True,v1,2026-07-08
AUS,Candida dubliniensis,Posaconazole,2014,3,4.058893689053568,True,v1,2026-07-08
AUS,Candida dubliniensis,Posaconazole,2015,2,4.058893689053568,True,v1,2026-07-08
AUS,Candida dubliniensis,Posaconazole,2016,5,4.058893689053568,True,v1,2026-07-08
AUS,Candida dubliniensis,Posaconazole,2017,1,2.0588936890535683,True,v1,2026-07-08
AUS,Candida dubliniensis,Posaconazole,2018,5,3.0588936890535683,True,v1,2026-07-08
AUS,Candida dubliniensis,Posaconazole,2019,3,3.0588936890535683,True,v1,2026-07-08
AUS,Candida dubliniensis,Posaconazole,2021,6,3.0588936890535683,True,v1,2026-07-08
AUS,Candida dubliniensis,Posaconazole,2022,6,3.0588936890535683,True,v1,2026-07-08
AUS,Candida dubliniensis,Posaconazole,2023,1,3.0588936890535683,True,v1,2026-07-08
AUS,Candida dubliniensis,Posaconazole,2024,6,4.058893689053568,True,v1,2026-07-08
AUS,Candida glabrata,Amphotericin B,2011,17,1.0,True,v1,2026-07-08
AUS,Candida glabrata,Amphotericin B,2012,21,1.0,True,v1,2026-07-08
AUS,Candida glabrata,Amphotericin B,2013,23,1.0,True,v1,2026-07-08
AUS,Candida glabrata,Amphotericin B,2014,11,1.0,True,v1,2026-07-08
AUS,Candida glabrata,Amphotericin B,2015,4,1.0,True,v1,2026-07-08
AUS,Candida glabrata,Amphotericin B,2016,9,1.0,True,v1,2026-07-08
AUS,Candida glabrata,Amphotericin B,2017,13,1.0,True,v1,2026-07-08
AUS,Candida glabrata,Amphotericin B,2018,11,1.0,True,v1,2026-07-08
AUS,Candida glabrata,Amphotericin B,2019,23,1.0,True,v1,2026-07-08
AUS,Candida glabrata,Amphotericin B,2020,26,1.0,True,v1,2026-07-08
AUS,Candida glabrata,Amphotericin B,2021,34,2.0,False,v1,2026-07-08
AUS,Candida glabrata,Amphotericin B,2022,36,2.0,False,v1,2026-07-08
AUS,Candida glabrata,Amphotericin B,2023,13,1.0,True,v1,2026-07-08
AUS,Candida glabrata,Amphotericin B,2024,11,1.0,True,v1,2026-07-08
AUS,Candida glabrata,Fluconazole,2011,17,-4.0,True,v1,2026-07-08
AUS,Candida glabrata,Fluconazole,2012,21,-4.0,True,v1,2026-07-08
AUS,Candida glabrata,Fluconazole,2013,23,-4.0,True,v1,2026-07-08
AUS,Candida glabrata,Fluconazole,2014,11,-4.0,True,v1,2026-07-08
AUS,Candida glabrata,Fluconazole,2015,4,-3.5,True,v1,2026-07-08
AUS,Candida glabrata,Fluconazole,2016,9,-2.0,True,v1,2026-07-08
AUS,Candida glabrata,Fluconazole,2017,13,-2.0,True,v1,2026-07-08
AUS,Candida glabrata,Fluconazole,2018,11,-2.0,True,v1,2026-07-08
AUS,Candida glabrata,Fluconazole,2019,23,-2.0,True,v1,2026-07-08
AUS,Candida glabrata,Fluconazole,2020,26,-3.0,True,v1,2026-07-08
AUS,Candida glabrata,Fluconazole,2021,34,-3.0,False,v1,2026-07-08
AUS,Candida glabrata,Fluconazole,2022,36,-2.5,False,v1,2026-07-08
AUS,Candida glabrata,Fluconazole,2023,13,-3.0,True,v1,2026-07-08
AUS,Candida glabrata,Fluconazole,2024,11,-4.0,True,v1,2026-07-08
AUS,Candida glabrata,Flucytosine,2011,17,0.0,True,v1,2026-07-08
AUS,Candida glabrata,Flucytosine,2012,21,0.0,True,v1,2026-07-08
AUS,Candida glabrata,Flucytosine,2013,23,0.0,True,v1,2026-07-08
AUS,Candida glabrata,Itraconazole,2011,17,1.0,True,v1,2026-07-08
AUS,Candida glabrata,Itraconazole,2012,21,1.0,True,v1,2026-07-08
AUS,Candida glabrata,Itraconazole,2013,23,1.0,True,v1,2026-07-08
AUS,Candida glabrata,Itraconazole,2017,13,2.0,True,v1,2026-07-08
AUS,Candida glabrata,Itraconazole,2018,11,2.0,True,v1,2026-07-08
AUS,Candida glabrata,Itraconazole,2019,23,2.0,True,v1,2026-07-08
AUS,Candida glabrata,Itraconazole,2020,26,2.0,True,v1,2026-07-08
AUS,Candida glabrata,Itraconazole,2021,34,2.0,False,v1,2026-07-08
AUS,Candida glabrata,Itraconazole,2022,36,2.0,False,v1,2026-07-08
AUS,Candida glabrata,Itraconazole,2023,13,2.0,True,v1,2026-07-08
AUS,Candida glabrata,Itraconazole,2024,11,1.0,True,v1,2026-07-08
AUS,Candida glabrata,Posaconazole,2011,17,0.0,True,v1,2026-07-08
AUS,Candida glabrata,Posaconazole,2012,21,0.0,True,v1,2026-07-08
AUS,Candida glabrata,Posaconazole,2013,23,0.0,True,v1,2026-07-08
AUS,Candida glabrata,Posaconazole,2014,11,1.0,True,v1,2026-07-08
AUS,Candida glabrata,Posaconazole,2015,4,0.5,True,v1,2026-07-08
AUS,Candida glabrata,Posaconazole,2016,9,2.0,True,v1,2026-07-08
AUS,Candida glabrata,Posaconazole,2017,13,2.0,True,v1,2026-07-08
AUS,Candida glabrata,Posaconazole,2018,11,2.0,True,v1,2026-07-08
AUS,Candida glabrata,Posaconazole,2019,23,2.0,True,v1,2026-07-08
AUS,Candida glabrata,Posaconazole,2020,26,1.0,True,v1,2026-07-08
AUS,Candida glabrata,Posaconazole,2021,34,1.0,False,v1,2026-07-08
AUS,Candida glabrata,Posaconazole,2022,36,1.5,False,v1,2026-07-08
AUS,Candida glabrata,Posaconazole,2023,13,1.0,True,v1,2026-07-08
AUS,Candida glabrata,Posaconazole,2024,11,1.0,True,v1,2026-07-08
AUS,Candida glabrata,Voriconazole,2011,17,1.0,True,v1,2026-07-08
AUS,Candida glabrata,Voriconazole,2012,21,1.0,True,v1,2026-07-08
AUS,Candida glabrata,Voriconazole,2013,23,2.0588936890535687,True,v1,2026-07-08
AUS,Candida glabrata,Voriconazole,2014,11,1.0,True,v1,2026-07-08
AUS,Candida glabrata,Voriconazole,2015,4,2.0588936890535687,True,v1,2026-07-08
AUS,Candida glabrata,Voriconazole,2016,9,3.0588936890535683,True,v1,2026-07-08
AUS,Candida glabrata,Voriconazole,2017,13,3.0588936890535683,True,v1,2026-07-08
AUS,Candida glabrata,Voriconazole,2018,11,3.0588936890535683,True,v1,2026-07-08
AUS,Candida glabrata,Voriconazole,2019,23,3.0588936890535683,True,v1,2026-07-08
AUS,Candida glabrata,Voriconazole,2020,26,2.0588936890535687,True,v1,2026-07-08
AUS,Candida glabrata,Voriconazole,2021,34,2.0588936890535687,False,v1,2026-07-08
AUS,Candida glabrata,Voriconazole,2022,36,3.0588936890535683,False,v1,2026-07-08
AUS,Candida glabrata,Voriconazole,2023,13,2.0588936890535687,True,v1,2026-07-08
AUS,Candida glabrata,Voriconazole,2024,11,2.0588936890535687,True,v1,2026-07-08
AUS,Candida guilliermondii,Amphotericin B,2011,1,2.0,True,v1,2026-07-08
AUS,Candida guilliermondii,Amphotericin B,2012,5,1.0,True,v1,2026-07-08
AUS,Candida guilliermondii,Amphotericin B,2013,1,2.0,True,v1,2026-07-08
AUS,Candida guilliermondii,Amphotericin B,2016,1,1.0,True,v1,2026-07-08
AUS,Candida guilliermondii,Amphotericin B,2017,1,2.0,True,v1,2026-07-08
AUS,Candida guilliermondii,Amphotericin B,2019,2,2.0,True,v1,2026-07-08
AUS,Candida guilliermondii,Amphotericin B,2020,2,2.5,True,v1,2026-07-08
AUS,Candida guilliermondii,Amphotericin B,2022,1,2.0,True,v1,2026-07-08
AUS,Candida guilliermondii,Flucytosine,2011,1,1.0,True,v1,2026-07-08
AUS,Candida guilliermondii,Flucytosine,2012,5,1.0,True,v1,2026-07-08
AUS,Candida guilliermondii,Flucytosine,2013,1,1.0,True,v1,2026-07-08
AUS,Candida guilliermondii,Itraconazole,2011,1,2.0,True,v1,2026-07-08
AUS,Candida guilliermondii,Itraconazole,2012,5,1.0,True,v1,2026-07-08
AUS,Candida guilliermondii,Itraconazole,2013,1,1.0,True,v1,2026-07-08
AUS,Candida guilliermondii,Itraconazole,2017,1,1.0,True,v1,2026-07-08
AUS,Candida guilliermondii,Itraconazole,2019,2,1.5,True,v1,2026-07-08
AUS,Candida guilliermondii,Itraconazole,2020,2,1.0,True,v1,2026-07-08
AUS,Candida guilliermondii,Itraconazole,2022,1,-1.0,True,v1,2026-07-08
AUS,Candida guilliermondii,Posaconazole,2011,1,2.0588936890535687,True,v1,2026-07-08
AUS,Candida guilliermondii,Posaconazole,2012,5,1.0,True,v1,2026-07-08
AUS,Candida guilliermondii,Posaconazole,2013,1,1.0,True,v1,2026-07-08
AUS,Candida guilliermondii,Posaconazole,2016,1,1.0,True,v1,2026-07-08
AUS,Candida guilliermondii,Posaconazole,2017,1,1.0,True,v1,2026-07-08
AUS,Candida guilliermondii,Posaconazole,2019,2,1.5294468445267844,True,v1,2026-07-08
AUS,Candida guilliermondii,Posaconazole,2020,2,1.0294468445267844,True,v1,2026-07-08
AUS,Candida guilliermondii,Posaconazole,2022,1,0.0,True,v1,2026-07-08
AUS,Candida krusei,Amphotericin B,2011,1,1.0,True,v1,2026-07-08
AUS,Candida krusei,Amphotericin B,2012,2,1.0,True,v1,2026-07-08
AUS,Candida krusei,Amphotericin B,2013,2,1.0,True,v1,2026-07-08
AUS,Candida krusei,Amphotericin B,2014,1,0.0,True,v1,2026-07-08
AUS,Candida krusei,Amphotericin B,2016,3,1.0,True,v1,2026-07-08
AUS,Candida krusei,Amphotericin B,2017,3,1.0,True,v1,2026-07-08
AUS,Candida krusei,Amphotericin B,2018,4,1.0,True,v1,2026-07-08
AUS,Candida krusei,Amphotericin B,2019,2,1.0,True,v1,2026-07-08
AUS,Candida krusei,Amphotericin B,2020,4,1.0,True,v1,2026-07-08
AUS,Candida krusei,Amphotericin B,2021,1,1.0,True,v1,2026-07-08
AUS,Candida krusei,Amphotericin B,2022,5,1.0,True,v1,2026-07-08
AUS,Candida krusei,Amphotericin B,2023,2,1.0,True,v1,2026-07-08
AUS,Candida krusei,Amphotericin B,2024,2,0.5,True,v1,2026-07-08
AUS,Candida krusei,Flucytosine,2011,1,3.0,True,v1,2026-07-08
AUS,Candida krusei,Flucytosine,2012,2,1.0,True,v1,2026-07-08
AUS,Candida krusei,Flucytosine,2013,2,1.5,True,v1,2026-07-08
AUS,Candida krusei,Itraconazole,2011,1,1.0,True,v1,2026-07-08
AUS,Candida krusei,Itraconazole,2012,2,0.5,True,v1,2026-07-08
AUS,Candida krusei,Itraconazole,2013,2,1.5,True,v1,2026-07-08
AUS,Candida krusei,Itraconazole,2017,3,1.0,True,v1,2026-07-08
AUS,Candida krusei,Itraconazole,2018,4,1.0,True,v1,2026-07-08
AUS,Candida krusei,Itraconazole,2019,2,2.529446844526784,True,v1,2026-07-08
AUS,Candida krusei,Itraconazole,2020,4,1.5,True,v1,2026-07-08
AUS,Candida krusei,Itraconazole,2021,1,1.0,True,v1,2026-07-08
AUS,Candida krusei,Itraconazole,2022,5,1.0,True,v1,2026-07-08
AUS,Candida krusei,Itraconazole,2023,2,0.5,True,v1,2026-07-08
AUS,Candida krusei,Itraconazole,2024,2,2.5294468445267846,True,v1,2026-07-08
AUS,Candida krusei,Posaconazole,2011,1,0.0,True,v1,2026-07-08
AUS,Candida krusei,Posaconazole,2012,2,0.5,True,v1,2026-07-08
AUS,Candida krusei,Posaconazole,2013,2,0.5,True,v1,2026-07-08
AUS,Candida krusei,Posaconazole,2014,1,1.0,True,v1,2026-07-08
AUS,Candida krusei,Posaconazole,2016,3,0.0,True,v1,2026-07-08
AUS,Candida krusei,Posaconazole,2017,3,0.0,True,v1,2026-07-08
AUS,Candida krusei,Posaconazole,2018,4,1.0,True,v1,2026-07-08
AUS,Candida krusei,Posaconazole,2019,2,0.5,True,v1,2026-07-08
AUS,Candida krusei,Posaconazole,2020,4,1.0,True,v1,2026-07-08
AUS,Candida krusei,Posaconazole,2021,1,1.0,True,v1,2026-07-08
AUS,Candida krusei,Posaconazole,2022,5,1.0,True,v1,2026-07-08
AUS,Candida krusei,Posaconazole,2023,2,0.0,True,v1,2026-07-08
AUS,Candida krusei,Posaconazole,2024,2,1.0,True,v1,2026-07-08
AUS,Candida lusitaniae,Amphotericin B,2011,1,2.0,True,v1,2026-07-08
AUS,Candida lusitaniae,Amphotericin B,2012,1,2.0,True,v1,2026-07-08
AUS,Candida lusitaniae,Amphotericin B,2013,2,2.0,True,v1,2026-07-08
AUS,Candida lusitaniae,Amphotericin B,2016,1,2.0,True,v1,2026-07-08
AUS,Candida lusitaniae,Amphotericin B,2019,2,2.5,True,v1,2026-07-08
AUS,Candida lusitaniae,Amphotericin B,2020,4,2.0,True,v1,2026-07-08
AUS,Candida lusitaniae,Amphotericin B,2021,5,3.0,True,v1,2026-07-08
AUS,Candida lusitaniae,Amphotericin B,2022,1,4.058893689053569,True,v1,2026-07-08
AUS,Candida lusitaniae,Amphotericin B,2023,5,2.0,True,v1,2026-07-08
AUS,Candida lusitaniae,Flucytosine,2011,1,0.0,True,v1,2026-07-08
AUS,Candida lusitaniae,Flucytosine,2012,1,0.0,True,v1,2026-07-08
AUS,Candida lusitaniae,Flucytosine,2013,2,-3.5,True,v1,2026-07-08
AUS,Candida lusitaniae,Itraconazole,2011,1,0.0,True,v1,2026-07-08
AUS,Candida lusitaniae,Itraconazole,2012,1,2.0588936890535687,True,v1,2026-07-08
AUS,Candida lusitaniae,Itraconazole,2013,2,1.5294468445267844,True,v1,2026-07-08
AUS,Candida lusitaniae,Itraconazole,2019,2,1.5294468445267844,True,v1,2026-07-08
AUS,Candida lusitaniae,Itraconazole,2020,4,1.0,True,v1,2026-07-08
AUS,Candida lusitaniae,Itraconazole,2021,5,2.0588936890535687,True,v1,2026-07-08
AUS,Candida lusitaniae,Itraconazole,2022,1,2.0588936890535687,True,v1,2026-07-08
AUS,Candida lusitaniae,Itraconazole,2023,5,1.0,True,v1,2026-07-08
AUS,Candida lusitaniae,Posaconazole,2011,1,-0.9999999999999996,True,v1,2026-07-08
AUS,Candida lusitaniae,Posaconazole,2012,1,0.0,True,v1,2026-07-08
AUS,Candida lusitaniae,Posaconazole,2013,2,0.0,True,v1,2026-07-08
AUS,Candida lusitaniae,Posaconazole,2016,1,1.0,True,v1,2026-07-08
AUS,Candida lusitaniae,Posaconazole,2019,2,0.0,True,v1,2026-07-08
AUS,Candida lusitaniae,Posaconazole,2020,4,0.0,True,v1,2026-07-08
AUS,Candida lusitaniae,Posaconazole,2021,5,0.0,True,v1,2026-07-08
AUS,Candida lusitaniae,Posaconazole,2022,1,1.0,True,v1,2026-07-08
AUS,Candida lusitaniae,Posaconazole,2023,5,-0.9999999999999996,True,v1,2026-07-08
AUS,Candida parapsilosis,Amphotericin B,2011,20,1.0,True,v1,2026-07-08
AUS,Candida parapsilosis,Amphotericin B,2012,11,1.0,True,v1,2026-07-08
AUS,Candida parapsilosis,Amphotericin B,2013,7,1.0,True,v1,2026-07-08
AUS,Candida parapsilosis,Amphotericin B,2014,9,1.0,True,v1,2026-07-08
AUS,Candida parapsilosis,Amphotericin B,2015,9,1.0,True,v1,2026-07-08
AUS,Candida parapsilosis,Amphotericin B,2016,4,1.0,True,v1,2026-07-08
AUS,Candida parapsilosis,Amphotericin B,2017,2,1.5,True,v1,2026-07-08
AUS,Candida parapsilosis,Amphotericin B,2018,4,1.0,True,v1,2026-07-08
AUS,Candida parapsilosis,Amphotericin B,2019,5,2.0,True,v1,2026-07-08
AUS,Candida parapsilosis,Amphotericin B,2020,14,2.0,True,v1,2026-07-08
AUS,Candida parapsilosis,Amphotericin B,2021,14,2.0,True,v1,2026-07-08
AUS,Candida parapsilosis,Amphotericin B,2022,8,2.0,True,v1,2026-07-08
AUS,Candida parapsilosis,Amphotericin B,2023,4,2.0,True,v1,2026-07-08
AUS,Candida parapsilosis,Amphotericin B,2024,6,1.5,True,v1,2026-07-08
AUS,Candida parapsilosis,Flucytosine,2011,20,0.0,True,v1,2026-07-08
AUS,Candida parapsilosis,Flucytosine,2012,11,0.0,True,v1,2026-07-08
AUS,Candida parapsilosis,Flucytosine,2013,7,0.0,True,v1,2026-07-08
