canonical_organism,canonical_drug,drug_class,iso3_country,parsed_year,specimen_source,n_isolates_in_stratum,n_classified,n_wt,n_nwt,coverage_t_over_n,tier1_bound_lower,tier1_bound_upper,tier1_width,tier2_bound_upper_assumes_monotonicity,low_n_flag,version,date_added
Aspergillus flavus species complex,Itraconazole,Triazole,THA,2020,Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,THA,2023,Wound/Drainage/Ulcer,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,THA,2024,Abscess (pus),1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,THA,2024,Tissue,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,TUR,2015,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,TUR,2016,Tissue,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,TUR,2016,Tracheal aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,TUR,2017,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,TUR,2017,Tracheal aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,TUR,2018,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,TUR,2018,Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,TUR,2018,Unknown,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,TUR,2019,Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,TUR,2019,Tracheal aspirate,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,TUR,2020,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,TUR,2020,Tissue,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,TUR,2021,Tracheal aspirate,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,TUR,2022,Tissue,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,TUR,2022,Tracheal aspirate,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,TUR,2023,Tissue,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,TUR,2024,Wound/Drainage/Ulcer,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,TWN,2023,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2010,Blood culture,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2010,Bronchoalveolar lavage/wash,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2010,Sinus,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2010,Sputum,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2010,Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2011,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2011,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2012,Bronchoalveolar lavage/wash,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2012,Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2013,Sputum,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2014,Peritoneal fluid,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2015,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2015,"Ears,nose,throat",1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2015,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2015,Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2016,Bronchoalveolar lavage/wash,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2017,Sinus,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2018,Bronchoalveolar lavage/wash,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2018,Sputum,2,1,1,0,0.5,0.5,1.0,0.5,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2019,Bronchoalveolar lavage/wash,5,5,5,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2019,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2019,Tracheal aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2019,Unknown,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2019,Upper Respiratory Tract,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2020,Aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2020,"Ears,nose,throat",2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2020,Lower Respiratory Tract,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2020,Tracheal aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2020,Unknown,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2021,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2021,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2021,Tracheal aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2021,Unknown,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2022,Other,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2022,Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2022,Unknown,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2023,"Ears,nose,throat",1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2023,Lower Respiratory Tract,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2023,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2024,"Ears,nose,throat",3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2024,Other,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2024,Sputum,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2024,Tracheal aspirate,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Itraconazole,Triazole,USA,2024,Unknown,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,AUS,2016,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,AUS,2017,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,AUS,2018,Sputum,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,AUS,2020,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,AUS,2021,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,AUS,2021,Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,AUS,2021,Wound/Drainage/Ulcer,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,AUS,2022,Bronchoalveolar lavage/wash,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,AUS,2022,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,AUS,2023,Tracheal aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,AUS,2024,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,AUS,2024,Tracheal aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,BEL,2018,Sputum,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,BEL,2022,Unknown,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,BRA,2010,Sinus,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,BRA,2011,Sinus,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,BRA,2012,Other,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,BRA,2013,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,BRA,2014,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,BRA,2014,Skin/Soft Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,BRA,2015,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,BRA,2015,"Ears,nose,throat",1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,BRA,2016,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,BRA,2018,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,BRA,2018,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,BRA,2020,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,BRA,2021,Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,BRA,2021,Tracheal aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,BRA,2022,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,BRA,2022,Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,BRA,2023,Bronchoalveolar lavage/wash,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,BRA,2023,Tissue,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,CAN,2011,Sputum,1,1,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,CAN,2012,Sputum,2,2,1,1,1.0,0.5,0.5,0.0,0.5,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,CAN,2013,Lower Respiratory Tract,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,CAN,2013,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,CAN,2014,Invasive pulmonary,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,CAN,2014,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,CAN,2014,Unknown,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,CAN,2018,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,CAN,2019,Unknown,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,CHN,2012,Sputum,6,6,6,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,CHN,2013,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,CHN,2013,Lower Respiratory Tract,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,CHN,2013,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,COL,2012,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,COL,2013,Bronchoalveolar lavage/wash,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,COL,2013,Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,COL,2014,Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,COL,2015,Bronchoalveolar lavage/wash,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,COL,2015,Sinus,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,CZE,2014,Bronchoalveolar lavage/wash,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,CZE,2014,Upper Respiratory Tract,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,CZE,2016,Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,CZE,2018,Tracheal aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,CZE,2019,Tracheal aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,CZE,2022,Aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,CZE,2023,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,CZE,2023,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,CZE,2023,Ureteral catheter,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,CZE,2024,Tracheal aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,DEU,2013,Sputum,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,DEU,2015,Tracheal aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,DEU,2016,Unknown,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,DEU,2018,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,DEU,2018,Wound/Drainage/Ulcer,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,DEU,2020,Wound/Drainage/Ulcer,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,DEU,2021,Aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,DEU,2021,Unknown,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,DEU,2022,Unknown,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,ESP,2015,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,ESP,2015,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,ESP,2015,Tracheal aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,ESP,2018,Sputum,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,FRA,2016,Bone/Joint culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,FRA,2016,Wound/Drainage/Ulcer,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,FRA,2017,"Ears,nose,throat",3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,FRA,2018,"Ears,nose,throat",1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,FRA,2019,Bronchoalveolar lavage/wash,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,FRA,2020,"Ears,nose,throat",2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,FRA,2020,Lower Respiratory Tract,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,FRA,2021,"Ears,nose,throat",1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,FRA,2021,Lower Respiratory Tract,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,FRA,2022,"Ears,nose,throat",1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,FRA,2022,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,HUN,2010,Invasive pulmonary,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,HUN,2010,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,HUN,2011,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,HUN,2018,Lower Respiratory Tract,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,HUN,2019,Lower Respiratory Tract,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,HUN,2021,Tracheal aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,HUN,2022,Unknown,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,HUN,2023,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,HUN,2023,Tracheal aspirate,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,HUN,2024,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,HUN,2024,Lower Respiratory Tract,5,5,4,1,1.0,0.8,0.8,0.0,0.8,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,HUN,2024,Sinus,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,HUN,2024,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,HUN,2024,Tracheal aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,HUN,2024,Wound/Drainage/Ulcer,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,IRL,2013,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,IRL,2014,Skin/Soft Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,ISR,2022,Sinus,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,ITA,2015,Aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus flavus species complex,Posaconazole,Triazole,ITA,2015,Bronchoalveolar lavage/wash,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
