iso3_country,canonical_organism,canonical_drug,n_years,first_year,last_year,total_n_isolates,min_n_isolates_across_years,evolutionary_fitness_score_slope,intercept,pearson_r,low_density_flag,version,date_added
KOR,Aspergillus niger,Posaconazole,4,2016,2024,6,1,0.04516129032256915,-90.41935483868646,0.32461722703211776,True,v1,2026-07-08
KOR,Candida albicans,Amphotericin B,15,2010,2024,384,6,0.05535714285714471,-110.02202380952755,0.5151425728840933,True,v1,2026-07-08
KOR,Candida albicans,Flucytosine,4,2010,2013,70,6,0.0,0.0,,True,v1,2026-07-08
KOR,Candida albicans,Itraconazole,12,2010,2024,295,6,-0.0627376425855511,128.1565272496827,-0.38686340218619064,True,v1,2026-07-08
KOR,Candida albicans,Posaconazole,15,2010,2024,384,6,-0.05714285714285545,116.22380952380612,-0.3829841413938773,True,v1,2026-07-08
KOR,Candida glabrata,Amphotericin B,15,2010,2024,128,1,0.01428571428571495,-27.74761904762039,0.24743582965269673,True,v1,2026-07-08
KOR,Candida glabrata,Fluconazole,15,2010,2024,128,1,0.05000000000000519,-104.1500000000105,0.2594372608313854,True,v1,2026-07-08
KOR,Candida glabrata,Flucytosine,4,2010,2013,21,1,0.899999999999985,-1811.0999999999701,0.7745966692414834,True,v1,2026-07-08
KOR,Candida glabrata,Itraconazole,12,2010,2024,108,1,0.03326996197718808,-65.33048162231029,0.326599224841877,True,v1,2026-07-08
KOR,Candida glabrata,Posaconazole,15,2010,2024,128,1,0.05535714285714652,-110.62202380953121,0.32282327066567723,True,v1,2026-07-08
KOR,Candida glabrata,Voriconazole,15,2010,2024,128,1,0.08970851333951459,-178.6929933315896,0.4366459018329917,True,v1,2026-07-08
KOR,Candida guilliermondii,Amphotericin B,4,2013,2021,4,1,0.13157894736842143,-264.0263157894745,0.8111071056538126,True,v1,2026-07-08
KOR,Candida guilliermondii,Itraconazole,4,2013,2021,4,1,1.8752779031498678e-19,0.9999999999999996,,True,v1,2026-07-08
KOR,Candida guilliermondii,Posaconazole,4,2013,2021,4,1,1.8752779031498678e-19,0.9999999999999996,,True,v1,2026-07-08
KOR,Candida krusei,Amphotericin B,7,2014,2024,13,1,-0.03420195439739457,70.03908794788362,-0.2265015046221354,True,v1,2026-07-08
KOR,Candida krusei,Itraconazole,4,2018,2024,8,1,-0.013333333333348334,28.200000000030325,-0.06666666666666667,True,v1,2026-07-08
KOR,Candida krusei,Posaconazole,7,2014,2024,13,1,-0.08775993167706156,178.01524689799052,-0.47495515666223875,True,v1,2026-07-08
KOR,Candida lusitaniae,Amphotericin B,8,2010,2024,14,1,0.06860158311345475,-136.85224274405982,0.5972673038012156,True,v1,2026-07-08
KOR,Candida lusitaniae,Flucytosine,3,2010,2013,5,1,0.0,0.0,,True,v1,2026-07-08
KOR,Candida lusitaniae,Itraconazole,7,2010,2024,13,1,-0.009991329615720268,21.754814583665368,-0.0862740261988162,True,v1,2026-07-08
KOR,Candida lusitaniae,Posaconazole,8,2010,2024,14,1,0.013852242744063012,-27.874010554089065,0.40770934859132174,True,v1,2026-07-08
KOR,Candida parapsilosis,Amphotericin B,15,2010,2024,119,1,0.08750000000000152,-174.92083333333642,0.7901855502877129,True,v1,2026-07-08
KOR,Candida parapsilosis,Flucytosine,4,2010,2013,17,1,0.0,0.0,,True,v1,2026-07-08
KOR,Candida parapsilosis,Itraconazole,12,2010,2024,94,1,0.031984629828506736,-62.18579203442381,0.22256383144215638,True,v1,2026-07-08
KOR,Candida parapsilosis,Posaconazole,15,2010,2024,119,1,-0.01785714285714288,38.176750831910766,-0.20619652471058061,True,v1,2026-07-08
KOR,Candida tropicalis,Amphotericin B,15,2010,2024,165,3,0.04642857142857157,-92.24642857142886,0.40946151242666284,True,v1,2026-07-08
KOR,Candida tropicalis,Flucytosine,4,2010,2013,32,3,0.0,0.0,,True,v1,2026-07-08
KOR,Candida tropicalis,Itraconazole,12,2010,2024,123,3,0.03483747461359626,-67.77719362538582,0.18750706454358068,True,v1,2026-07-08
KOR,Candida tropicalis,Posaconazole,15,2010,2024,165,3,-0.007142857142854865,15.87380952380493,-0.06185895741317417,True,v1,2026-07-08
KOR,Cryptococcus neoformans var. grubii,Amphotericin B,2,2019,2020,4,1,0.0,0.0,,True,v1,2026-07-08
KOR,Cryptococcus neoformans var. grubii,Fluconazole,2,2019,2020,4,1,4.2272155590449885e-16,1.9999999999991454,,True,v1,2026-07-08
KOR,Cryptococcus neoformans var. grubii,Itraconazole,2,2019,2020,4,1,2.058893689052873,-4156.90635819775,0.9999999999999999,True,v1,2026-07-08
KOR,Cryptococcus neoformans var. grubii,Posaconazole,2,2019,2020,4,1,2.058893689052873,-4157.90635819775,0.9999999999999999,True,v1,2026-07-08
KOR,Cryptococcus neoformans var. grubii,Voriconazole,2,2019,2020,4,1,0.9999999999996615,-2017.9411063102627,0.9999999999999999,True,v1,2026-07-08
MEX,Candida albicans,Amphotericin B,15,2010,2024,266,7,0.09642857142857311,-192.896428571432,0.8504200642707611,True,v1,2026-07-08
MEX,Candida albicans,Flucytosine,4,2010,2013,58,13,0.0,0.0,,True,v1,2026-07-08
MEX,Candida albicans,Itraconazole,12,2010,2024,221,7,-0.02566539923954222,53.48827629910978,-0.2023944029679904,True,v1,2026-07-08
MEX,Candida albicans,Posaconazole,15,2010,2024,266,7,0.025000000000002284,-49.49166666667128,0.24425210522959862,True,v1,2026-07-08
MEX,Candida glabrata,Amphotericin B,15,2010,2024,69,2,0.0035714285714302124,-6.136904761908071,0.049916874422979145,True,v1,2026-07-08
MEX,Candida glabrata,Fluconazole,15,2010,2024,69,2,0.08749999999999977,-179.52083333333292,0.5642505763145367,True,v1,2026-07-08
MEX,Candida glabrata,Flucytosine,4,2010,2013,10,2,0.0,0.0,,True,v1,2026-07-08
MEX,Candida glabrata,Itraconazole,12,2010,2024,57,2,0.10171102661597332,-203.41032953105952,0.8541615450903891,True,v1,2026-07-08
MEX,Candida glabrata,Posaconazole,15,2010,2024,69,2,0.09285714285714386,-186.19285714285917,0.6291140940445755,True,v1,2026-07-08
MEX,Candida glabrata,Voriconazole,15,2010,2024,69,2,0.14517082349853558,-290.1585097993666,0.8160192951367291,True,v1,2026-07-08
MEX,Candida krusei,Amphotericin B,7,2011,2022,8,1,-0.004777070063696076,10.48566878981256,-0.04887264093383057,True,v1,2026-07-08
MEX,Candida krusei,Flucytosine,2,2011,2012,2,1,8.029655583659532e-17,0.9999999999998388,,True,v1,2026-07-08
MEX,Candida krusei,Itraconazole,4,2011,2022,4,1,0.08139534883720416,-162.84302325580362,0.45517926213364857,True,v1,2026-07-08
MEX,Candida krusei,Posaconazole,7,2011,2022,8,1,-0.07109527162355848,143.8774401465486,-0.3416225966197454,True,v1,2026-07-08
MEX,Candida lusitaniae,Amphotericin B,11,2010,2023,31,1,0.11791630340017785,-235.5348735832678,0.7869858940735971,True,v1,2026-07-08
MEX,Candida lusitaniae,Flucytosine,4,2010,2013,6,1,0.0,0.0,,True,v1,2026-07-08
MEX,Candida lusitaniae,Itraconazole,9,2010,2023,28,1,-0.07787628890024259,158.51248244519084,-0.5006394642476594,True,v1,2026-07-08
MEX,Candida lusitaniae,Posaconazole,11,2010,2023,31,1,0.02102762154624555,-42.5838266127503,0.17014248729302064,True,v1,2026-07-08
MEX,Candida parapsilosis,Amphotericin B,14,2010,2023,113,3,0.07912087912087869,-158.11868131868042,0.6445033866354898,True,v1,2026-07-08
MEX,Candida parapsilosis,Flucytosine,4,2010,2013,30,6,0.0,0.0,,True,v1,2026-07-08
MEX,Candida parapsilosis,Itraconazole,11,2010,2023,89,3,0.05007273048627816,-98.80759594246223,0.2824133730152301,True,v1,2026-07-08
MEX,Candida parapsilosis,Posaconazole,14,2010,2023,113,3,0.01868131868131984,-35.8619854318279,0.11159844288435422,True,v1,2026-07-08
MEX,Candida tropicalis,Amphotericin B,14,2010,2023,132,4,0.05494505494505489,-109.43956043956034,0.4622501635210244,True,v1,2026-07-08
MEX,Candida tropicalis,Flucytosine,4,2010,2013,45,7,0.0,0.0,,True,v1,2026-07-08
MEX,Candida tropicalis,Itraconazole,11,2010,2023,103,4,-0.015617448671373095,34.052513919419916,-0.08072204880767893,True,v1,2026-07-08
MEX,Candida tropicalis,Posaconazole,14,2010,2023,132,4,-0.04615384615384613,94.42637362637358,-0.30486052019825916,True,v1,2026-07-08
MEX,Cryptococcus neoformans,Amphotericin B,3,2010,2023,8,1,0.0,0.0,,True,v1,2026-07-08
MEX,Cryptococcus neoformans,Fluconazole,3,2010,2023,8,1,0.014331210191094752,-26.3726114649922,0.06911635163761372,True,v1,2026-07-08
MEX,Cryptococcus neoformans,Flucytosine,2,2010,2011,4,1,2.9999999999995635,-6029.9999999991205,1.0,True,v1,2026-07-08
MEX,Cryptococcus neoformans,Itraconazole,3,2010,2023,8,1,-0.022851873736451082,48.41150408040578,-0.1064219119609601,True,v1,2026-07-08
MEX,Cryptococcus neoformans,Posaconazole,3,2010,2023,8,1,-0.0275408617184229,55.83862063840048,-0.1277401137340345,True,v1,2026-07-08
MEX,Cryptococcus neoformans,Voriconazole,3,2010,2023,8,1,-0.035031847133752,72.9697217145192,-0.4389477864571922,True,v1,2026-07-08
MEX,Cryptococcus neoformans var. grubii,Amphotericin B,12,2012,2023,50,1,-0.013986013986020613,28.716783216796593,-0.07479575920067656,True,v1,2026-07-08
MEX,Cryptococcus neoformans var. grubii,Fluconazole,12,2012,2023,51,1,-0.008741258741262739,19.92715617716425,-0.07949202615732398,True,v1,2026-07-08
MEX,Cryptococcus neoformans var. grubii,Flucytosine,2,2012,2013,11,5,-1.000000000000462,2014.0000000009309,-0.9999999999999999,True,v1,2026-07-08
MEX,Cryptococcus neoformans var. grubii,Itraconazole,9,2012,2023,44,1,-0.017243092979754425,36.792559977846,-0.13617085880146615,True,v1,2026-07-08
MEX,Cryptococcus neoformans var. grubii,Posaconazole,12,2012,2023,51,1,0.003187620511958123,-5.467733545708105,0.019916245482739448,True,v1,2026-07-08
MEX,Cryptococcus neoformans var. grubii,Voriconazole,12,2012,2023,51,1,0.012237762237757565,-22.005791625622322,0.0836242010007091,True,v1,2026-07-08
NZL,Aspergillus flavus species complex,Itraconazole,2,2021,2023,2,1,0.9999999999995272,-2020.999999999043,0.9999999999999999,True,v1,2026-07-08
NZL,Aspergillus flavus species complex,Posaconazole,2,2021,2023,2,1,0.5294468445265339,-1069.0120727881247,1.0,True,v1,2026-07-08
NZL,Aspergillus fumigatus,Amphotericin B,9,2014,2024,47,2,0.1602564102564059,-322.6666666666578,0.6551780229511991,True,v1,2026-07-08
NZL,Aspergillus fumigatus,Isavuconazole,6,2019,2024,38,2,-0.042857142857142524,87.71904761904692,-0.3927922024247864,True,v1,2026-07-08
NZL,Aspergillus fumigatus,Itraconazole,9,2014,2024,47,2,0.0016025641025614321,-2.6249999999946074,0.013867504905630722,True,v1,2026-07-08
NZL,Aspergillus fumigatus,Posaconazole,9,2014,2024,47,2,0.008484725072549559,-15.721696172980907,0.06933752452815364,True,v1,2026-07-08
NZL,Aspergillus fumigatus,Voriconazole,9,2014,2024,47,2,-0.05128205128205389,104.83333333333859,-0.4193139346887673,True,v1,2026-07-08
NZL,Candida albicans,Amphotericin B,14,2011,2024,178,4,0.06483516483516544,-129.12637362637483,0.446189343149238,True,v1,2026-07-08
NZL,Candida albicans,Flucytosine,3,2011,2013,41,12,0.0,0.0,,True,v1,2026-07-08
NZL,Candida albicans,Itraconazole,11,2011,2024,127,4,0.012623985572584628,-24.25022542830715,0.0752033612049314,True,v1,2026-07-08
NZL,Candida albicans,Posaconazole,14,2011,2024,178,4,-0.014285714285715205,29.642857142858997,-0.11048335969707408,True,v1,2026-07-08
NZL,Candida dubliniensis,Itraconazole,8,2012,2024,10,1,0.05253837072019429,-103.86141327671886,0.27136038141178576,True,v1,2026-07-08
NZL,Candida dubliniensis,Posaconazole,8,2012,2024,10,1,-0.0448642266824068,93.41780750250942,-0.18846090520381156,True,v1,2026-07-08
NZL,Candida glabrata,Amphotericin B,14,2011,2024,55,2,0.051648351648351395,-102.87912087912036,0.3994398389048063,True,v1,2026-07-08
NZL,Candida glabrata,Fluconazole,14,2011,2024,55,2,0.09230769230769116,-189.44505494505262,0.6317396794759961,True,v1,2026-07-08
NZL,Candida glabrata,Flucytosine,3,2011,2013,16,4,0.0,0.0,,True,v1,2026-07-08
NZL,Candida glabrata,Itraconazole,11,2011,2024,41,2,0.07957619477006214,-158.87195671776166,0.5222282054627994,True,v1,2026-07-08
NZL,Candida glabrata,Posaconazole,14,2011,2024,55,2,0.024175824175824128,-47.7032967032966,0.1187542171990709,True,v1,2026-07-08
NZL,Candida glabrata,Voriconazole,14,2011,2024,55,2,0.09586589031212561,-191.04173152045706,0.44166875600066274,True,v1,2026-07-08
NZL,Candida guilliermondii,Amphotericin B,2,2011,2024,2,1,-0.07692307692308083,157.6923076923156,-1.0,True,v1,2026-07-08
NZL,Candida guilliermondii,Itraconazole,2,2011,2024,2,1,-4.66939571724819e-18,2.0000000000000093,,True,v1,2026-07-08
NZL,Candida guilliermondii,Posaconazole,2,2011,2024,2,1,7.422033037800862e-18,2.058893689053554,,True,v1,2026-07-08
NZL,Candida krusei,Amphotericin B,8,2011,2022,12,1,0.0011415525114173057,-1.365296803656561,0.025540472211939846,True,v1,2026-07-08
NZL,Candida krusei,Flucytosine,2,2011,2013,2,1,-3.217385101674358e-17,1.0000000000000648,,True,v1,2026-07-08
NZL,Candida krusei,Itraconazole,7,2011,2022,9,1,0.07754059014500146,-155.43947253904693,0.33402431545726086,True,v1,2026-07-08
NZL,Candida krusei,Posaconazole,8,2011,2022,12,1,0.11966268452825614,-240.8821886534931,0.5037111260231072,True,v1,2026-07-08
NZL,Candida lusitaniae,Amphotericin B,4,2012,2022,5,1,0.1544401544401451,-309.3899613899424,0.8787495503274937,True,v1,2026-07-08
NZL,Candida lusitaniae,Flucytosine,2,2012,2013,2,1,0.0,0.0,,True,v1,2026-07-08
NZL,Candida lusitaniae,Itraconazole,4,2012,2022,5,1,0.13843457470358206,-277.72898782383373,0.8251204038343015,True,v1,2026-07-08
NZL,Candida lusitaniae,Posaconazole,4,2012,2022,5,1,0.12162162162159852,-245.0945945945479,0.661693159884427,True,v1,2026-07-08
NZL,Candida parapsilosis,Amphotericin B,14,2011,2024,68,2,0.06593406593406485,-131.52197802197585,0.5741692517632146,True,v1,2026-07-08
NZL,Candida parapsilosis,Flucytosine,3,2011,2013,17,3,0.0,0.0,,True,v1,2026-07-08
NZL,Candida parapsilosis,Itraconazole,11,2011,2024,57,3,0.03551307636858212,-69.5755277578649,0.2740430090239743,True,v1,2026-07-08
NZL,Candida parapsilosis,Posaconazole,14,2011,2024,68,2,0.009956138904355058,-18.246108956843727,0.0564742533673773,True,v1,2026-07-08
NZL,Candida tropicalis,Amphotericin B,8,2011,2024,14,1,0.02259559675550798,-44.27694090383178,0.19364678016063472,True,v1,2026-07-08
NZL,Candida tropicalis,Itraconazole,6,2011,2024,7,1,0.08473977187488643,-168.4840281599345,0.34717775922793415,True,v1,2026-07-08
NZL,Candida tropicalis,Posaconazole,8,2011,2024,14,1,0.06836616454228439,-136.8122827346265,0.32159871906219606,True,v1,2026-07-08
NZL,Cryptococcus neoformans,Amphotericin B,2,2011,2023,3,1,0.0,0.0,,True,v1,2026-07-08
NZL,Cryptococcus neoformans,Fluconazole,2,2011,2023,3,1,0.12500000000000258,-250.37500000000523,1.0,True,v1,2026-07-08
NZL,Cryptococcus neoformans,Itraconazole,2,2011,2023,3,1,-2.880176695127933e-17,1.0000000000000582,,True,v1,2026-07-08
NZL,Cryptococcus neoformans,Posaconazole,2,2011,2023,3,1,0.04412057037723295,-88.72646702861547,1.0,True,v1,2026-07-08
NZL,Cryptococcus neoformans,Voriconazole,2,2011,2023,3,1,0.16666666666667007,-334.10777297762,1.0,True,v1,2026-07-08
NZL,Cryptococcus neoformans var. grubii,Amphotericin B,7,2013,2022,15,1,0.16666666666665653,-335.45238095236056,0.7637626158259735,True,v1,2026-07-08
NZL,Cryptococcus neoformans var. grubii,Fluconazole,7,2013,2022,15,1,-0.04166666666666143,87.0416666666561,-0.1767766952966369,True,v1,2026-07-08
NZL,Cryptococcus neoformans var. grubii,Itraconazole,4,2013,2022,10,1,0.2010890231494323,-404.11874638260235,0.8223212483049683,True,v1,2026-07-08
NZL,Cryptococcus neoformans var. grubii,Posaconazole,7,2013,2022,15,1,0.057191491362597886,-114.16190063059972,0.2804263601920029,True,v1,2026-07-08
NZL,Cryptococcus neoformans var. grubii,Voriconazole,7,2013,2022,15,1,0.09722222222221251,-192.7526142474348,0.44552819256515114,True,v1,2026-07-08
PAN,Candida albicans,Amphotericin B,4,2021,2024,35,2,-0.699999999999912,1417.499999999822,-0.9438798074485388,True,v1,2026-07-08
PAN,Candida albicans,Itraconazole,4,2021,2024,35,2,-0.3999999999999267,810.2499999998518,-0.8,True,v1,2026-07-08
PAN,Candida albicans,Posaconazole,4,2021,2024,35,2,-0.3999999999999266,809.2499999998515,-0.8,True,v1,2026-07-08
PAN,Candida glabrata,Amphotericin B,4,2021,2024,23,3,-0.29999999999997845,607.9999999999565,-0.7745966692414834,True,v1,2026-07-08
PAN,Candida glabrata,Fluconazole,4,2021,2024,23,3,1.4651977225994264e-14,-2.500000000029633,0.0,True,v1,2026-07-08
PAN,Candida glabrata,Itraconazole,4,2021,2024,23,3,0.20000000000002296,-402.50000000004644,0.3162277660168379,True,v1,2026-07-08
PAN,Candida glabrata,Posaconazole,4,2021,2024,23,3,1.4892103294916754e-14,1.49999999996988,0.0,True,v1,2026-07-08
PAN,Candida glabrata,Voriconazole,4,2021,2024,23,3,2.991236349291578e-14,3.058893688993069,0.0,True,v1,2026-07-08
PAN,Candida krusei,Amphotericin B,2,2021,2022,3,1,3.739518695103093e-18,0.9999999999999923,,True,v1,2026-07-08
PAN,Candida krusei,Itraconazole,2,2021,2022,3,1,3.739518695103093e-18,0.9999999999999923,,True,v1,2026-07-08
PAN,Candida krusei,Posaconazole,2,2021,2022,3,1,-0.5000000000003219,1011.500000000651,-0.9999999999999999,True,v1,2026-07-08
PAN,Candida lusitaniae,Amphotericin B,2,2022,2024,2,1,-0.49999999999996764,1013.9999999999346,-0.9999999999999999,True,v1,2026-07-08
PAN,Candida lusitaniae,Itraconazole,2,2022,2024,2,1,-1.227889599008489e-16,1.000000000000249,,True,v1,2026-07-08
PAN,Candida lusitaniae,Posaconazole,2,2022,2024,2,1,4.65445126415162e-17,-1.000000000000094,,True,v1,2026-07-08
PAN,Candida parapsilosis,Amphotericin B,4,2021,2024,15,2,-0.6999999999998978,1416.9999999997933,-0.9438798074485388,True,v1,2026-07-08
PAN,Candida parapsilosis,Itraconazole,4,2021,2024,15,2,-0.2558893689053145,519.4554188777887,-0.5031647671825523,True,v1,2026-07-08
PAN,Candida parapsilosis,Posaconazole,4,2021,2024,15,2,-0.052944684452677325,108.50715628346177,-0.08975783984350376,True,v1,2026-07-08
PAN,Candida tropicalis,Amphotericin B,4,2021,2024,41,6,-0.39999999999993385,810.4999999998662,-0.8944271909999159,True,v1,2026-07-08
PAN,Candida tropicalis,Itraconazole,4,2021,2024,41,6,0.14999999999999672,-300.6911063109398,0.40451991747794513,True,v1,2026-07-08
PAN,Candida tropicalis,Posaconazole,4,2021,2024,41,6,-0.1999999999999259,405.49999999985016,-0.316227766016838,True,v1,2026-07-08
PHL,Candida albicans,Amphotericin B,7,2018,2024,63,3,-6.128694742416626e-15,2.142857142869529,0.0,True,v1,2026-07-08
PHL,Candida albicans,Itraconazole,7,2018,2024,63,3,0.06810323555743984,-135.93565469078473,0.13610579668813874,True,v1,2026-07-08
PHL,Candida albicans,Posaconazole,7,2018,2024,63,3,0.014531806986022015,-28.16779754794928,0.040507762789904034,True,v1,2026-07-08
PHL,Candida glabrata,Amphotericin B,3,2018,2021,4,1,0.35714285714293753,-719.8571428573053,0.944911182523068,True,v1,2026-07-08
PHL,Candida glabrata,Fluconazole,3,2018,2021,4,1,-0.6428571428572245,1295.1428571430222,-0.9819805060619656,True,v1,2026-07-08
PHL,Candida glabrata,Itraconazole,3,2018,2021,4,1,5.611319271876067e-17,1.9999999999998859,,True,v1,2026-07-08
PHL,Candida glabrata,Posaconazole,3,2018,2021,4,1,0.28571428571428703,-575.285714285717,0.7559289460184544,True,v1,2026-07-08
PHL,Candida glabrata,Voriconazole,3,2018,2021,4,1,-0.3214285714286123,651.6303222605646,-0.9819805060619656,True,v1,2026-07-08
PHL,Candida krusei,Amphotericin B,2,2020,2023,2,1,3.6155223265258614e-17,0.9999999999999267,,True,v1,2026-07-08
PHL,Candida krusei,Itraconazole,2,2020,2023,2,1,-0.333333333333365,675.3333333333974,-1.0,True,v1,2026-07-08
PHL,Candida krusei,Posaconazole,2,2020,2023,2,1,3.6155223265258614e-17,0.9999999999999267,,True,v1,2026-07-08
PHL,Candida parapsilosis,Amphotericin B,7,2018,2024,27,1,-0.05357142857142886,110.19642857142917,-0.19050019050028577,True,v1,2026-07-08
PHL,Candida parapsilosis,Itraconazole,7,2018,2024,27,1,0.16702432382714824,-335.14853529262075,0.3761753850637442,True,v1,2026-07-08
PHL,Candida parapsilosis,Posaconazole,7,2018,2024,27,1,0.14285714285713744,-286.58396345379265,0.3162277660168378,True,v1,2026-07-08
PHL,Candida tropicalis,Amphotericin B,7,2018,2024,57,2,-0.03571428571426167,73.67857142852286,-0.1543033499620919,True,v1,2026-07-08
PHL,Candida tropicalis,Itraconazole,7,2018,2024,57,2,0.03571428571430674,-69.33396345384607,0.19611613513818396,True,v1,2026-07-08
PHL,Candida tropicalis,Posaconazole,7,2018,2024,57,2,2.4382123645218828e-14,1.428571428522152,0.0,True,v1,2026-07-08
PHL,Cryptococcus neoformans var. grubii,Amphotericin B,3,2018,2023,9,1,-0.1428571428571397,289.380952380946,-0.6546536707079771,True,v1,2026-07-08
PHL,Cryptococcus neoformans var. grubii,Fluconazole,3,2018,2023,9,1,-0.17857142857141012,363.72619047615314,-0.618589574131742,True,v1,2026-07-08
PHL,Cryptococcus neoformans var. grubii,Itraconazole,3,2018,2023,9,1,0.22690579051146398,-456.87067349763277,0.9819805060619656,True,v1,2026-07-08
PHL,Cryptococcus neoformans var. grubii,Posaconazole,3,2018,2023,9,1,-0.1512705270076494,306.423664208495,-0.6546536707079771,True,v1,2026-07-08
PHL,Cryptococcus neoformans var. grubii,Voriconazole,3,2018,2023,9,1,-0.14285714285713974,291.4398460699996,-0.6546536707079771,True,v1,2026-07-08
PRT,Candida albicans,Amphotericin B,15,2010,2024,126,1,0.04821428571428566,-95.68154761904754,0.3831682890081021,True,v1,2026-07-08
PRT,Candida albicans,Flucytosine,4,2010,2013,77,1,0.0,0.0,,True,v1,2026-07-08
PRT,Candida albicans,Itraconazole,12,2010,2024,106,1,0.026527462543354002,-52.10636857306635,0.12327739424100233,True,v1,2026-07-08
PRT,Candida albicans,Posaconazole,15,2010,2024,126,1,0.00357142857142572,-6.5702380952323445,0.023030635767940417,True,v1,2026-07-08
PRT,Candida glabrata,Amphotericin B,6,2011,2022,37,2,0.044397463002119414,-88.45348837210364,0.5574784668619939,True,v1,2026-07-08
PRT,Candida glabrata,Fluconazole,6,2011,2022,37,2,0.08985200845665926,-183.95348837209238,0.3495693514898826,True,v1,2026-07-08
PRT,Candida glabrata,Flucytosine,3,2011,2013,31,3,0.0,0.0,,True,v1,2026-07-08
PRT,Candida glabrata,Itraconazole,4,2011,2022,33,2,0.016233766233766638,-31.327922077922903,0.1718020331860124,True,v1,2026-07-08
PRT,Candida glabrata,Posaconazole,6,2011,2022,37,2,0.08773784355179871,-175.86046511628248,0.4349127697222863,True,v1,2026-07-08
PRT,Candida glabrata,Voriconazole,6,2011,2022,37,2,0.11597157473198769,-231.19764974828865,0.44400974294749845,True,v1,2026-07-08
PRT,Candida guilliermondii,Amphotericin B,2,2011,2013,3,1,-0.25000000000003086,504.75000000006196,-0.9999999999999999,True,v1,2026-07-08
PRT,Candida guilliermondii,Flucytosine,2,2011,2013,3,1,-3.217385101674358e-17,1.0000000000000648,,True,v1,2026-07-08
PRT,Candida guilliermondii,Itraconazole,2,2011,2013,3,1,0.25000000000003064,-502.75000000006156,0.9999999999999999,True,v1,2026-07-08
PRT,Candida guilliermondii,Posaconazole,2,2011,2013,3,1,0.5000000000000613,-1005.5000000001231,0.9999999999999999,True,v1,2026-07-08
PRT,Candida krusei,Amphotericin B,4,2011,2021,7,1,0.03623188405796225,-72.31159420288087,0.34752402342845795,True,v1,2026-07-08
PRT,Candida krusei,Itraconazole,3,2011,2021,6,1,-1.3565247344114022e-17,1.0000000000000273,,True,v1,2026-07-08
PRT,Candida krusei,Posaconazole,4,2011,2021,7,1,-0.023872959748300962,48.90454675471225,-0.11645124194312055,True,v1,2026-07-08
PRT,Candida lusitaniae,Amphotericin B,2,2011,2013,2,1,-3.217385101674358e-17,1.0000000000000648,,True,v1,2026-07-08
PRT,Candida lusitaniae,Flucytosine,2,2011,2013,2,1,0.0,0.0,,True,v1,2026-07-08
PRT,Candida lusitaniae,Itraconazole,2,2011,2013,2,1,-1.0294468445269105,2072.2764980326706,-0.9999999999999999,True,v1,2026-07-08
PRT,Candida lusitaniae,Posaconazole,2,2011,2013,2,1,-0.5000000000000611,1005.5000000001226,-0.9999999999999999,True,v1,2026-07-08
PRT,Candida parapsilosis,Amphotericin B,5,2010,2015,31,1,4.904542978872241e-18,0.9999999999999902,,True,v1,2026-07-08
PRT,Candida parapsilosis,Flucytosine,3,2010,2013,24,1,0.0,0.0,,True,v1,2026-07-08
PRT,Candida parapsilosis,Itraconazole,3,2010,2013,24,1,-0.3781763175192689,762.344562429792,-0.9449111825230679,True,v1,2026-07-08
PRT,Candida parapsilosis,Posaconazole,5,2010,2015,31,1,0.03488372093023807,-68.34808305514358,0.08645856265563537,True,v1,2026-07-08
PRT,Candida tropicalis,Amphotericin B,6,2011,2018,15,1,0.19491525423730954,-391.40677966106006,0.7731365422707367,True,v1,2026-07-08
PRT,Candida tropicalis,Flucytosine,2,2011,2013,10,2,0.0,0.0,,True,v1,2026-07-08
PRT,Candida tropicalis,Itraconazole,3,2011,2018,11,1,0.2500000000000149,-500.6077729776429,0.8660254037844387,True,v1,2026-07-08
PRT,Candida tropicalis,Posaconazole,6,2011,2018,15,1,0.2457627118644408,-493.338983050916,0.7872416702069596,True,v1,2026-07-08
PRT,Cryptococcus neoformans,Amphotericin B,2,2011,2015,6,1,1.881357538089172e-17,0.9999999999999624,,True,v1,2026-07-08
PRT,Cryptococcus neoformans,Fluconazole,2,2011,2015,6,1,-0.2500000000000381,505.75000000007685,-0.9999999999999999,True,v1,2026-07-08
PRT,Cryptococcus neoformans,Posaconazole,2,2011,2015,6,1,-0.5147234222634707,1037.1676958608937,-0.9999999999999999,True,v1,2026-07-08
PRT,Cryptococcus neoformans,Voriconazole,2,2011,2015,6,1,-0.25000000000003814,505.80889368913046,-0.9999999999999999,True,v1,2026-07-08
PRT,Cryptococcus neoformans var. grubii,Amphotericin B,4,2012,2018,20,1,0.11538461538461735,-232.34615384615782,0.5050353737560759,True,v1,2026-07-08
PRT,Cryptococcus neoformans var. grubii,Fluconazole,4,2012,2018,21,1,0.12087912087912182,-240.79120879121072,0.6657502859356826,True,v1,2026-07-08
PRT,Cryptococcus neoformans var. grubii,Flucytosine,2,2012,2013,18,7,1.0000000000004623,-2011.000000000931,0.9999999999999999,True,v1,2026-07-08
PRT,Cryptococcus neoformans var. grubii,Itraconazole,3,2012,2018,19,1,-0.3007714609611222,607.8932419887228,-0.939060777842728,True,v1,2026-07-08
PRT,Cryptococcus neoformans var. grubii,Posaconazole,4,2012,2018,21,1,-0.20653262027768104,417.0307669712481,-0.5380511063626465,True,v1,2026-07-08
