iso3_country,canonical_organism,canonical_drug,dosing_variant,parsed_year,n_isolates,median_distance_to_failure,mixed_breakpoint_versions_in_cell,low_n_flag,version,date_added
CZE,Haemophilus influenzae,amoxicillin/clavulanate,standard,2015,176,2.0,False,False,v1,2026-07-08
CZE,Haemophilus influenzae,ampicillin,,2014,21,2.0,False,True,v1,2026-07-08
CZE,Haemophilus influenzae,ampicillin,,2015,176,0.0,False,False,v1,2026-07-08
CZE,Haemophilus influenzae,ceftriaxone,,2014,21,2.0588936890535683,False,True,v1,2026-07-08
CZE,Haemophilus influenzae,ceftriaxone,,2015,176,2.0588936890535683,False,False,v1,2026-07-08
CZE,Haemophilus influenzae,cefuroxime,,2014,21,1.0,False,True,v1,2026-07-08
CZE,Haemophilus influenzae,cefuroxime,,2015,176,1.0,False,False,v1,2026-07-08
CZE,Haemophilus influenzae,levofloxacin,,2014,21,2.9068905956085187,False,True,v1,2026-07-08
CZE,Haemophilus influenzae,levofloxacin,,2015,176,2.0,False,False,v1,2026-07-08
CZE,Haemophilus influenzae,moxifloxacin,,2014,21,3.0588936890535683,False,True,v1,2026-07-08
CZE,Haemophilus influenzae,moxifloxacin,,2015,176,3.0588936890535683,False,False,v1,2026-07-08
CZE,Haemophilus influenzae,trimethoprim/sulfamethoxazole,,2014,21,4.058893689053568,False,True,v1,2026-07-08
CZE,Haemophilus influenzae,trimethoprim/sulfamethoxazole,,2015,176,3.0588936890535687,False,False,v1,2026-07-08
CZE,Streptococcus pneumoniae,ampicillin,,2014,3,6.058893689053568,False,True,v1,2026-07-08
CZE,Streptococcus pneumoniae,ampicillin,,2015,197,6.058893689053568,False,False,v1,2026-07-08
CZE,Streptococcus pneumoniae,azithromycin,,2014,3,2.0588936890535687,False,True,v1,2026-07-08
CZE,Streptococcus pneumoniae,azithromycin,,2015,197,2.0588936890535687,False,False,v1,2026-07-08
CZE,Streptococcus pneumoniae,cefaclor,,2014,3,-1.0,False,True,v1,2026-07-08
CZE,Streptococcus pneumoniae,cefaclor,,2015,197,-1.0,False,False,v1,2026-07-08
CZE,Streptococcus pneumoniae,ceftriaxone,,2014,3,6.058893689053568,False,True,v1,2026-07-08
CZE,Streptococcus pneumoniae,ceftriaxone,,2015,197,6.058893689053568,False,False,v1,2026-07-08
CZE,Streptococcus pneumoniae,cefuroxime,,2014,3,3.0588936890535687,False,True,v1,2026-07-08
CZE,Streptococcus pneumoniae,cefuroxime,,2015,197,3.0588936890535687,False,False,v1,2026-07-08
CZE,Streptococcus pneumoniae,clarithromycin,,2014,3,5.058893689053568,False,True,v1,2026-07-08
CZE,Streptococcus pneumoniae,clarithromycin,,2015,197,5.058893689053568,False,False,v1,2026-07-08
CZE,Streptococcus pneumoniae,erythromycin,,2014,3,4.058893689053568,False,True,v1,2026-07-08
CZE,Streptococcus pneumoniae,erythromycin,,2015,197,4.058893689053568,False,False,v1,2026-07-08
CZE,Streptococcus pneumoniae,levofloxacin,,2014,3,1.0,False,True,v1,2026-07-08
CZE,Streptococcus pneumoniae,levofloxacin,,2015,197,1.0,False,False,v1,2026-07-08
CZE,Streptococcus pneumoniae,moxifloxacin,,2014,3,2.0588936890535687,False,True,v1,2026-07-08
CZE,Streptococcus pneumoniae,moxifloxacin,,2015,197,2.0588936890535687,False,False,v1,2026-07-08
CZE,Streptococcus pneumoniae,penicillin,,2014,3,5.058893689053568,False,True,v1,2026-07-08
CZE,Streptococcus pneumoniae,penicillin,,2015,197,5.058893689053568,False,False,v1,2026-07-08
CZE,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2014,3,3.0,False,True,v1,2026-07-08
CZE,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2015,197,4.058893689053569,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,amoxicillin,,2018,6,2.0,False,True,v1,2026-07-08
ESP,Haemophilus influenzae,amoxicillin,,2019,84,2.0,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,amoxicillin,,2020,133,2.0,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,amoxicillin,,2021,52,2.0,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,amoxicillin/clavulanate,fixed_2ug,2018,6,3.0,False,True,v1,2026-07-08
ESP,Haemophilus influenzae,amoxicillin/clavulanate,fixed_2ug,2019,84,2.0,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,amoxicillin/clavulanate,fixed_2ug,2020,133,2.0,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,amoxicillin/clavulanate,fixed_2ug,2021,52,2.0,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,amoxicillin/clavulanate,standard,2018,6,2.0,False,True,v1,2026-07-08
ESP,Haemophilus influenzae,amoxicillin/clavulanate,standard,2019,84,2.0,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,amoxicillin/clavulanate,standard,2020,133,2.0,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,amoxicillin/clavulanate,standard,2021,52,2.0,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,ampicillin,,2018,6,2.0,False,True,v1,2026-07-08
ESP,Haemophilus influenzae,ampicillin,,2019,84,2.0,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,ampicillin,,2020,133,2.0,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,ampicillin,,2021,52,2.0,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,cefixime,,2018,6,2.5588936890535683,False,True,v1,2026-07-08
ESP,Haemophilus influenzae,cefixime,,2019,84,2.0588936890535683,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,cefixime,,2020,133,2.0588936890535683,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,cefixime,,2021,52,2.0588936890535683,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,cefotaxime,,2018,6,3.0588936890535683,False,True,v1,2026-07-08
ESP,Haemophilus influenzae,cefotaxime,,2019,84,3.0588936890535683,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,cefotaxime,,2020,133,3.0588936890535683,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,cefotaxime,,2021,52,3.0588936890535683,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,cefpodoxime,,2018,6,2.0588936890535683,False,True,v1,2026-07-08
ESP,Haemophilus influenzae,cefpodoxime,,2019,84,2.0588936890535683,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,cefpodoxime,,2020,133,2.0588936890535683,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,cefpodoxime,,2021,52,2.0588936890535683,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,ceftibuten,,2018,6,4.058893689053568,False,True,v1,2026-07-08
ESP,Haemophilus influenzae,ceftibuten,,2019,84,4.058893689053568,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,ceftibuten,,2020,133,4.058893689053568,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,ceftibuten,,2021,52,4.058893689053568,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,ceftriaxone,,2018,6,4.965784284662087,False,True,v1,2026-07-08
ESP,Haemophilus influenzae,ceftriaxone,,2019,84,4.965784284662087,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,ceftriaxone,,2020,133,4.965784284662087,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,ceftriaxone,,2021,52,4.965784284662087,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,cefuroxime,,2018,6,2.0,False,True,v1,2026-07-08
ESP,Haemophilus influenzae,cefuroxime,,2019,84,2.0,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,cefuroxime,,2020,133,2.0,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,cefuroxime,,2021,52,2.0,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,levofloxacin,,2018,6,2.0,False,True,v1,2026-07-08
ESP,Haemophilus influenzae,levofloxacin,,2019,84,2.0,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,levofloxacin,,2020,133,2.0,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,levofloxacin,,2021,52,2.0,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,moxifloxacin,,2018,6,3.0588936890535683,False,True,v1,2026-07-08
ESP,Haemophilus influenzae,moxifloxacin,,2019,84,3.0588936890535683,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,moxifloxacin,,2020,133,3.0588936890535683,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,moxifloxacin,,2021,52,3.0588936890535683,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,tetracycline,,2018,6,3.0,False,True,v1,2026-07-08
ESP,Haemophilus influenzae,tetracycline,,2019,84,3.0,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,tetracycline,,2020,133,3.0,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,tetracycline,,2021,52,2.5,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,trimethoprim/sulfamethoxazole,,2018,6,2.5294468445267846,False,True,v1,2026-07-08
ESP,Haemophilus influenzae,trimethoprim/sulfamethoxazole,,2019,84,3.0588936890535687,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,trimethoprim/sulfamethoxazole,,2020,133,3.0588936890535687,False,False,v1,2026-07-08
ESP,Haemophilus influenzae,trimethoprim/sulfamethoxazole,,2021,52,2.5294468445267846,False,False,v1,2026-07-08
ESP,Streptococcus pneumoniae,azithromycin,,2018,4,3.5588936890535683,False,True,v1,2026-07-08
ESP,Streptococcus pneumoniae,azithromycin,,2019,43,4.058893689053568,False,False,v1,2026-07-08
ESP,Streptococcus pneumoniae,azithromycin,,2020,103,3.0588936890535683,False,False,v1,2026-07-08
ESP,Streptococcus pneumoniae,azithromycin,,2021,26,3.0588936890535683,False,True,v1,2026-07-08
ESP,Streptococcus pneumoniae,cefaclor,,2018,4,-0.5,False,True,v1,2026-07-08
ESP,Streptococcus pneumoniae,cefaclor,,2019,43,0.0,False,False,v1,2026-07-08
ESP,Streptococcus pneumoniae,cefaclor,,2020,103,0.0,False,False,v1,2026-07-08
ESP,Streptococcus pneumoniae,cefaclor,,2021,26,-1.0,False,True,v1,2026-07-08
ESP,Streptococcus pneumoniae,cefotaxime,,2018,4,6.058893689053568,False,True,v1,2026-07-08
ESP,Streptococcus pneumoniae,cefotaxime,,2019,43,6.058893689053568,False,False,v1,2026-07-08
ESP,Streptococcus pneumoniae,cefotaxime,,2020,103,6.058893689053568,False,False,v1,2026-07-08
ESP,Streptococcus pneumoniae,cefotaxime,,2021,26,5.058893689053568,False,True,v1,2026-07-08
ESP,Streptococcus pneumoniae,cefpodoxime,,2018,4,3.0588936890535683,False,True,v1,2026-07-08
ESP,Streptococcus pneumoniae,cefpodoxime,,2019,43,4.058893689053568,False,False,v1,2026-07-08
ESP,Streptococcus pneumoniae,cefpodoxime,,2020,103,4.058893689053568,False,False,v1,2026-07-08
ESP,Streptococcus pneumoniae,cefpodoxime,,2021,26,3.0588936890535683,False,True,v1,2026-07-08
ESP,Streptococcus pneumoniae,ceftriaxone,,2018,4,5.558893689053568,False,True,v1,2026-07-08
ESP,Streptococcus pneumoniae,ceftriaxone,,2019,43,6.058893689053568,False,False,v1,2026-07-08
ESP,Streptococcus pneumoniae,ceftriaxone,,2020,103,6.058893689053568,False,False,v1,2026-07-08
ESP,Streptococcus pneumoniae,ceftriaxone,,2021,26,5.058893689053568,False,True,v1,2026-07-08
ESP,Streptococcus pneumoniae,cefuroxime,,2018,4,3.529446844526784,False,True,v1,2026-07-08
ESP,Streptococcus pneumoniae,cefuroxime,,2019,43,5.058893689053568,False,False,v1,2026-07-08
ESP,Streptococcus pneumoniae,cefuroxime,,2020,103,5.058893689053568,False,False,v1,2026-07-08
ESP,Streptococcus pneumoniae,cefuroxime,,2021,26,3.0588936890535687,False,True,v1,2026-07-08
ESP,Streptococcus pneumoniae,clarithromycin,,2018,4,4.558893689053568,False,True,v1,2026-07-08
ESP,Streptococcus pneumoniae,clarithromycin,,2019,43,5.058893689053568,False,False,v1,2026-07-08
ESP,Streptococcus pneumoniae,clarithromycin,,2020,103,5.058893689053568,False,False,v1,2026-07-08
ESP,Streptococcus pneumoniae,clarithromycin,,2021,26,4.058893689053568,False,True,v1,2026-07-08
ESP,Streptococcus pneumoniae,doxycycline,,2018,4,5.058893689053568,False,True,v1,2026-07-08
ESP,Streptococcus pneumoniae,doxycycline,,2019,43,5.058893689053568,False,False,v1,2026-07-08
ESP,Streptococcus pneumoniae,doxycycline,,2020,103,5.058893689053568,False,False,v1,2026-07-08
ESP,Streptococcus pneumoniae,doxycycline,,2021,26,4.058893689053569,False,True,v1,2026-07-08
ESP,Streptococcus pneumoniae,erythromycin,,2018,4,4.058893689053568,False,True,v1,2026-07-08
ESP,Streptococcus pneumoniae,erythromycin,,2019,43,4.058893689053568,False,False,v1,2026-07-08
ESP,Streptococcus pneumoniae,erythromycin,,2020,103,4.058893689053568,False,False,v1,2026-07-08
ESP,Streptococcus pneumoniae,erythromycin,,2021,26,4.058893689053568,False,True,v1,2026-07-08
ESP,Streptococcus pneumoniae,levofloxacin,,2018,4,1.0,False,True,v1,2026-07-08
ESP,Streptococcus pneumoniae,levofloxacin,,2019,43,1.0,False,False,v1,2026-07-08
ESP,Streptococcus pneumoniae,levofloxacin,,2020,103,1.0,False,False,v1,2026-07-08
ESP,Streptococcus pneumoniae,levofloxacin,,2021,26,1.0,False,True,v1,2026-07-08
ESP,Streptococcus pneumoniae,moxifloxacin,,2018,4,2.0588936890535687,False,True,v1,2026-07-08
ESP,Streptococcus pneumoniae,moxifloxacin,,2019,43,2.0588936890535687,False,False,v1,2026-07-08
ESP,Streptococcus pneumoniae,moxifloxacin,,2020,103,2.0588936890535687,False,False,v1,2026-07-08
ESP,Streptococcus pneumoniae,moxifloxacin,,2021,26,2.0588936890535687,False,True,v1,2026-07-08
ESP,Streptococcus pneumoniae,penicillin,,2018,4,5.558893689053569,False,True,v1,2026-07-08
ESP,Streptococcus pneumoniae,penicillin,,2019,43,7.058893689053568,False,False,v1,2026-07-08
ESP,Streptococcus pneumoniae,penicillin,,2020,103,7.058893689053568,False,False,v1,2026-07-08
ESP,Streptococcus pneumoniae,penicillin,,2021,26,5.058893689053568,False,True,v1,2026-07-08
ESP,Streptococcus pneumoniae,tetracycline,,2018,4,4.058893689053569,False,True,v1,2026-07-08
ESP,Streptococcus pneumoniae,tetracycline,,2019,43,4.058893689053569,False,False,v1,2026-07-08
ESP,Streptococcus pneumoniae,tetracycline,,2020,103,4.058893689053569,False,False,v1,2026-07-08
ESP,Streptococcus pneumoniae,tetracycline,,2021,26,3.0,False,True,v1,2026-07-08
ESP,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2018,4,2.5,False,True,v1,2026-07-08
ESP,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2019,43,3.0,False,False,v1,2026-07-08
ESP,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2020,103,3.0,False,False,v1,2026-07-08
ESP,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2021,26,2.5,False,True,v1,2026-07-08
GHA,Streptococcus pneumoniae,ampicillin,,2017,2,3.5294468445267846,False,True,v1,2026-07-08
GHA,Streptococcus pneumoniae,azithromycin,,2017,2,4.058893689053568,False,True,v1,2026-07-08
GHA,Streptococcus pneumoniae,cefaclor,,2017,2,-3.0,False,True,v1,2026-07-08
GHA,Streptococcus pneumoniae,cefpodoxime,,2017,2,3.5588936890535683,False,True,v1,2026-07-08
GHA,Streptococcus pneumoniae,ceftriaxone,,2017,2,5.058893689053568,False,True,v1,2026-07-08
GHA,Streptococcus pneumoniae,cefuroxime,,2017,2,3.0588936890535687,False,True,v1,2026-07-08
GHA,Streptococcus pneumoniae,clarithromycin,,2017,2,5.058893689053568,False,True,v1,2026-07-08
GHA,Streptococcus pneumoniae,erythromycin,,2017,2,4.558893689053568,False,True,v1,2026-07-08
GHA,Streptococcus pneumoniae,levofloxacin,,2017,2,1.5,False,True,v1,2026-07-08
GHA,Streptococcus pneumoniae,moxifloxacin,,2017,2,2.5588936890535683,False,True,v1,2026-07-08
GHA,Streptococcus pneumoniae,penicillin,,2017,2,5.058893689053568,False,True,v1,2026-07-08
GHA,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2017,2,-0.5,False,True,v1,2026-07-08
GRC,Haemophilus influenzae,amoxicillin,,2014,21,0.0,False,True,v1,2026-07-08
GRC,Haemophilus influenzae,amoxicillin,,2015,31,0.0,False,False,v1,2026-07-08
GRC,Haemophilus influenzae,amoxicillin/clavulanate,standard,2014,21,1.0,False,True,v1,2026-07-08
GRC,Haemophilus influenzae,amoxicillin/clavulanate,standard,2015,31,1.0,False,False,v1,2026-07-08
GRC,Haemophilus influenzae,ampicillin,,2014,21,0.0,False,True,v1,2026-07-08
GRC,Haemophilus influenzae,ampicillin,,2015,31,0.0,False,False,v1,2026-07-08
GRC,Haemophilus influenzae,ceftriaxone,,2014,21,2.0588936890535683,False,True,v1,2026-07-08
GRC,Haemophilus influenzae,ceftriaxone,,2015,31,2.0588936890535683,False,False,v1,2026-07-08
GRC,Haemophilus influenzae,cefuroxime,,2014,21,1.0,False,True,v1,2026-07-08
GRC,Haemophilus influenzae,cefuroxime,,2015,31,2.0,False,False,v1,2026-07-08
GRC,Haemophilus influenzae,levofloxacin,,2014,21,2.0,False,True,v1,2026-07-08
GRC,Haemophilus influenzae,levofloxacin,,2015,31,2.0,False,False,v1,2026-07-08
GRC,Haemophilus influenzae,moxifloxacin,,2014,21,3.0588936890535683,False,True,v1,2026-07-08
GRC,Haemophilus influenzae,moxifloxacin,,2015,31,3.0588936890535683,False,False,v1,2026-07-08
GRC,Haemophilus influenzae,trimethoprim/sulfamethoxazole,,2014,21,4.058893689053568,False,True,v1,2026-07-08
GRC,Haemophilus influenzae,trimethoprim/sulfamethoxazole,,2015,31,2.0,False,False,v1,2026-07-08
GRC,Streptococcus pneumoniae,ampicillin,,2014,26,5.558893689053568,False,True,v1,2026-07-08
GRC,Streptococcus pneumoniae,ampicillin,,2015,71,3.0,False,False,v1,2026-07-08
GRC,Streptococcus pneumoniae,ampicillin,,2016,2,3.529446844526784,False,True,v1,2026-07-08
GRC,Streptococcus pneumoniae,azithromycin,,2014,26,2.0588936890535687,False,True,v1,2026-07-08
GRC,Streptococcus pneumoniae,azithromycin,,2015,71,-2.0,False,False,v1,2026-07-08
GRC,Streptococcus pneumoniae,azithromycin,,2016,2,0.029446844526784366,False,True,v1,2026-07-08
GRC,Streptococcus pneumoniae,cefaclor,,2014,26,-1.0,False,True,v1,2026-07-08
GRC,Streptococcus pneumoniae,cefaclor,,2015,71,-2.0,False,False,v1,2026-07-08
GRC,Streptococcus pneumoniae,cefaclor,,2016,2,-1.5,False,True,v1,2026-07-08
GRC,Streptococcus pneumoniae,ceftriaxone,,2014,26,5.058893689053568,False,True,v1,2026-07-08
GRC,Streptococcus pneumoniae,ceftriaxone,,2015,71,3.0,False,False,v1,2026-07-08
GRC,Streptococcus pneumoniae,ceftriaxone,,2016,2,3.529446844526784,False,True,v1,2026-07-08
GRC,Streptococcus pneumoniae,cefuroxime,,2014,26,3.0588936890535687,False,True,v1,2026-07-08
GRC,Streptococcus pneumoniae,cefuroxime,,2015,71,1.0,False,False,v1,2026-07-08
GRC,Streptococcus pneumoniae,cefuroxime,,2016,2,0.5294468445267844,False,True,v1,2026-07-08
GRC,Streptococcus pneumoniae,clarithromycin,,2014,26,5.058893689053568,False,True,v1,2026-07-08
GRC,Streptococcus pneumoniae,clarithromycin,,2015,71,-1.0,False,False,v1,2026-07-08
GRC,Streptococcus pneumoniae,clarithromycin,,2016,2,2.029446844526784,False,True,v1,2026-07-08
GRC,Streptococcus pneumoniae,erythromycin,,2014,26,4.058893689053568,False,True,v1,2026-07-08
GRC,Streptococcus pneumoniae,erythromycin,,2015,71,0.0,False,False,v1,2026-07-08
GRC,Streptococcus pneumoniae,erythromycin,,2016,2,2.029446844526784,False,True,v1,2026-07-08
GRC,Streptococcus pneumoniae,levofloxacin,,2014,26,1.0,False,True,v1,2026-07-08
GRC,Streptococcus pneumoniae,levofloxacin,,2015,71,1.0,False,False,v1,2026-07-08
GRC,Streptococcus pneumoniae,levofloxacin,,2016,2,1.0,False,True,v1,2026-07-08
GRC,Streptococcus pneumoniae,moxifloxacin,,2014,26,2.0588936890535687,False,True,v1,2026-07-08
GRC,Streptococcus pneumoniae,moxifloxacin,,2015,71,2.0588936890535687,False,False,v1,2026-07-08
GRC,Streptococcus pneumoniae,moxifloxacin,,2016,2,1.5294468445267844,False,True,v1,2026-07-08
GRC,Streptococcus pneumoniae,penicillin,,2014,26,5.058893689053568,False,True,v1,2026-07-08
GRC,Streptococcus pneumoniae,penicillin,,2015,71,3.0,False,False,v1,2026-07-08
GRC,Streptococcus pneumoniae,penicillin,,2016,2,2.529446844526784,False,True,v1,2026-07-08
GRC,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2014,26,4.058893689053569,False,True,v1,2026-07-08
GRC,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2015,71,4.058893689053569,False,False,v1,2026-07-08
GRC,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2016,2,3.0294468445267846,False,True,v1,2026-07-08
HRV,Haemophilus influenzae,amoxicillin,,2014,12,0.0,False,True,v1,2026-07-08
HRV,Haemophilus influenzae,amoxicillin,,2015,87,0.0,False,False,v1,2026-07-08
HRV,Haemophilus influenzae,amoxicillin/clavulanate,standard,2014,12,1.5,False,True,v1,2026-07-08
HRV,Haemophilus influenzae,amoxicillin/clavulanate,standard,2015,87,1.0,False,False,v1,2026-07-08
HRV,Haemophilus influenzae,ampicillin,,2014,12,0.0,False,True,v1,2026-07-08
HRV,Haemophilus influenzae,ampicillin,,2015,87,2.0,False,False,v1,2026-07-08
HRV,Haemophilus influenzae,ceftriaxone,,2014,12,2.0588936890535683,False,True,v1,2026-07-08
HRV,Haemophilus influenzae,ceftriaxone,,2015,87,2.0588936890535683,False,False,v1,2026-07-08
HRV,Haemophilus influenzae,cefuroxime,,2014,12,1.0,False,True,v1,2026-07-08
HRV,Haemophilus influenzae,cefuroxime,,2015,87,1.0,False,False,v1,2026-07-08
HRV,Haemophilus influenzae,levofloxacin,,2014,12,2.0,False,True,v1,2026-07-08
HRV,Haemophilus influenzae,levofloxacin,,2015,87,1.0,False,False,v1,2026-07-08
HRV,Haemophilus influenzae,moxifloxacin,,2014,12,3.0588936890535683,False,True,v1,2026-07-08
HRV,Haemophilus influenzae,moxifloxacin,,2015,87,3.0588936890535683,False,False,v1,2026-07-08
HRV,Haemophilus influenzae,trimethoprim/sulfamethoxazole,,2014,12,3.0588936890535687,False,True,v1,2026-07-08
HRV,Haemophilus influenzae,trimethoprim/sulfamethoxazole,,2015,87,3.0588936890535687,False,False,v1,2026-07-08
HRV,Streptococcus pneumoniae,ampicillin,,2014,19,6.058893689053568,False,True,v1,2026-07-08
HRV,Streptococcus pneumoniae,ampicillin,,2015,73,6.058893689053568,False,False,v1,2026-07-08
HRV,Streptococcus pneumoniae,ampicillin,,2016,1,1.0,False,True,v1,2026-07-08
HRV,Streptococcus pneumoniae,azithromycin,,2014,19,2.0588936890535687,False,True,v1,2026-07-08
HRV,Streptococcus pneumoniae,azithromycin,,2015,73,2.0588936890535687,False,False,v1,2026-07-08
HRV,Streptococcus pneumoniae,azithromycin,,2016,1,1.0,False,True,v1,2026-07-08
HRV,Streptococcus pneumoniae,cefaclor,,2014,19,-1.0,False,True,v1,2026-07-08
