canonical_organism,drug_class,iso3_country,parsed_year,specimen_source,n_isolates_in_stratum,n_tested,n_susceptible,n_intermediate,n_resistant,coverage_t_over_n,tier1_bound_lower,tier1_bound_upper,tier1_width,tier2_bound_upper_assumes_monotonicity,low_n_flag,version,date_added
Aspergillus fumigatus,Triazole,DEU,2015,Bronchoalveolar lavage/wash,6,6,6,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2015,Plueral fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2015,Sputum,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2015,Tracheal aspirate,5,5,5,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2015,Unknown,10,10,10,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2015,Wound/Drainage/Ulcer,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2016,Bronchoalveolar lavage/wash,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2016,Sputum,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2016,Tracheal aspirate,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2016,Unknown,6,6,6,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2017,Bronchoalveolar lavage/wash,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2017,Other,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2017,Peritoneal fluid,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2017,Tissue,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2017,Tracheal aspirate,5,10,10,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2017,Unknown,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2018,Bronchoalveolar lavage/wash,2,4,3,1,0,2.0,1.5,0.5,-1.0,0.75,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2018,"Ears,nose,throat",1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2018,Sputum,2,4,2,2,0,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2018,Tracheal aspirate,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2018,Unknown,6,12,12,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2019,Bronchoalveolar lavage/wash,10,20,20,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2019,"Ears,nose,throat",1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2019,GI tract/bowel,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2019,Lower Respiratory Tract,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2019,Other,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2019,Sputum,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2019,Tissue,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2019,Tracheal aspirate,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2019,Unknown,10,20,20,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2019,Wound/Drainage/Ulcer,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2020,Bronchoalveolar lavage/wash,9,18,16,0,2,2.0,1.7777777777777777,0.7777777777777778,-1.0,0.8888888888888888,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2020,"Ears,nose,throat",1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2020,Eye/conjunctiva,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2020,Invasive pulmonary,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2020,Other,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2020,Sputum,2,4,2,1,1,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2020,Tissue,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2020,Tracheal aspirate,9,18,18,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2020,Unknown,16,32,32,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2021,Blood culture,1,2,0,2,0,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2021,Bronchoalveolar lavage/wash,11,22,22,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2021,Lower Respiratory Tract,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2021,Sputum,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2021,Tissue,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2021,Tracheal aspirate,6,12,11,1,0,2.0,1.8333333333333333,0.8333333333333334,-1.0,0.9166666666666666,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2021,Unknown,9,18,16,2,0,2.0,1.7777777777777777,0.7777777777777778,-1.0,0.8888888888888888,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2021,Upper Respiratory Tract,4,8,8,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2021,Wound/Drainage/Ulcer,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2022,Bronchoalveolar lavage/wash,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2022,Tracheal aspirate,4,8,7,1,0,2.0,1.75,0.75,-1.0,0.875,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2022,Unknown,9,18,16,2,0,2.0,1.7777777777777777,0.7777777777777778,-1.0,0.8888888888888888,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2023,Bronchoalveolar lavage/wash,2,4,3,1,0,2.0,1.5,0.5,-1.0,0.75,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2023,Tracheal aspirate,6,12,10,2,0,2.0,1.6666666666666667,0.6666666666666666,-1.0,0.8333333333333334,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2023,Unknown,10,20,20,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2024,Bronchoalveolar lavage/wash,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2024,Sputum,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2024,Tracheal aspirate,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2024,Unknown,7,14,14,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,DEU,2024,Wound/Drainage/Ulcer,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,ESP,2015,Abscess (pus),1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,ESP,2015,Bronchoalveolar lavage/wash,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,ESP,2015,Sputum,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,ESP,2015,Tracheal aspirate,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,ESP,2016,Aspirate,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,ESP,2016,Sputum,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,ESP,2018,Bronchoalveolar lavage/wash,4,8,8,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,ESP,2018,Lower Respiratory Tract,6,12,12,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,ESP,2018,Sputum,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,ESP,2019,Bronchoalveolar lavage/wash,5,10,9,1,0,2.0,1.8,0.8,-1.0,0.9,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,ESP,2019,Sputum,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2011,Bronchoalveolar lavage/wash,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2012,Aspirate,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2012,Bronchoalveolar lavage/wash,10,10,9,1,0,1.0,0.9,0.9,0.0,0.9,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2012,Sputum,6,6,6,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2012,Urine/Urinary tract,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2013,Blood culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2013,Bronchoalveolar lavage/wash,12,24,22,0,2,2.0,1.8333333333333333,0.8333333333333334,-1.0,0.9166666666666666,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2013,Invasive pulmonary,6,12,12,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2013,Sputum,3,6,5,1,0,2.0,1.6666666666666667,0.6666666666666666,-1.0,0.8333333333333334,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2014,Abscess (pus),1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2014,Bone/Joint culture,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2014,Bronchoalveolar lavage/wash,15,15,15,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2014,Invasive pulmonary,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2014,Lower Respiratory Tract,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2014,Sputum,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2015,Bone/Joint culture,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2015,Bronchoalveolar lavage/wash,15,15,15,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2015,Invasive pulmonary,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2015,Lower Respiratory Tract,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2015,Upper Respiratory Tract,6,6,6,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2016,Abscess (pus),2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2016,Aspirate,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2016,Bronchoalveolar lavage/wash,11,11,11,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2016,Invasive pulmonary,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2017,Abscess (pus),3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2017,Bronchoalveolar lavage/wash,9,18,18,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2017,"Ears,nose,throat",1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2017,Eye/conjunctiva,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2017,Invasive pulmonary,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2017,Lower Respiratory Tract,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2017,Sinus,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2017,Sputum,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2017,Tissue,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2017,Tracheal aspirate,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2018,Invasive pulmonary,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2018,Sinus,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2018,Tissue,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2019,Bronchoalveolar lavage/wash,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2019,Invasive pulmonary,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2019,Lower Respiratory Tract,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2019,Sinus,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2020,"Ears,nose,throat",1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2020,Invasive pulmonary,1,2,0,1,1,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2020,Lower Respiratory Tract,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2020,Sinus,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2021,Abscess (pus),1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2021,Lower Respiratory Tract,9,18,16,0,2,2.0,1.7777777777777777,0.7777777777777778,-1.0,0.8888888888888888,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2022,Bone/Joint culture,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2022,Bronchoalveolar lavage/wash,4,8,7,1,0,2.0,1.75,0.75,-1.0,0.875,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2022,Sinus,3,6,3,1,2,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2024,Invasive pulmonary,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,FRA,2024,Sputum,3,6,5,1,0,2.0,1.6666666666666667,0.6666666666666666,-1.0,0.8333333333333334,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,GBR,2019,Bronchoalveolar lavage/wash,10,20,18,0,2,2.0,1.8,0.8,-1.0,0.9,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,GBR,2020,Lower Respiratory Tract,8,16,8,2,6,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,GRC,2023,Lower Respiratory Tract,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,HUN,2010,Bronchoalveolar lavage/wash,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,HUN,2010,Sputum,6,6,6,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,HUN,2011,Tracheal aspirate,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,HUN,2013,Bronchoalveolar lavage/wash,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,HUN,2013,Tracheal aspirate,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,HUN,2016,Lower Respiratory Tract,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,HUN,2016,Sputum,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,HUN,2016,Tracheal aspirate,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,HUN,2019,Lower Respiratory Tract,4,8,8,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,HUN,2020,Unknown,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,HUN,2021,Tracheal aspirate,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,HUN,2022,Unknown,4,8,8,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,HUN,2023,Bronchoalveolar lavage/wash,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,HUN,2023,Lower Respiratory Tract,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,HUN,2023,Wound/Drainage/Ulcer,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,HUN,2024,Bronchoalveolar lavage/wash,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,HUN,2024,Sputum,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,HUN,2024,Tracheal aspirate,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,IRL,2010,Bronchoalveolar lavage/wash,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,IRL,2011,Bronchoalveolar lavage/wash,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,IRL,2011,Sputum,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,IRL,2012,Bronchoalveolar lavage/wash,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,IRL,2012,Sputum,7,7,7,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,IRL,2013,Bronchoalveolar lavage/wash,5,10,8,0,2,2.0,1.6,0.6,-1.0,0.8,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,IRL,2013,"Ears,nose,throat",1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,IRL,2013,Sputum,7,13,12,1,0,1.8571428571428572,1.7142857142857142,0.8571428571428571,-0.8571428571428571,0.9230769230769231,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,IRL,2014,Blood culture,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,IRL,2014,Bronchoalveolar lavage/wash,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,IRL,2014,Skin/Soft Tissue,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,IRL,2014,Sputum,2,2,1,1,0,1.0,0.5,0.5,0.0,0.5,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,IRL,2015,Bronchoalveolar lavage/wash,5,5,5,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,IRL,2015,Sputum,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,ITA,2015,Bronchoalveolar lavage/wash,5,5,5,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,ITA,2015,Invasive pulmonary,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,ITA,2015,Sputum,11,11,11,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,ITA,2016,Bronchoalveolar lavage/wash,2,2,1,1,0,1.0,0.5,0.5,0.0,0.5,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,ITA,2016,Invasive pulmonary,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,ITA,2016,Sputum,4,4,3,0,1,1.0,0.75,0.75,0.0,0.75,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,ITA,2017,Invasive pulmonary,2,4,2,0,2,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,ITA,2017,Sputum,11,22,15,3,4,2.0,1.3636363636363635,0.36363636363636365,-1.0,0.6818181818181818,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,ITA,2018,Bronchoalveolar lavage/wash,4,8,8,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,ITA,2018,Invasive pulmonary,5,10,0,1,9,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,ITA,2018,Sinus,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,ITA,2019,Lower Respiratory Tract,6,12,7,2,3,2.0,1.1666666666666667,0.16666666666666666,-1.0,0.5833333333333334,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,ITA,2019,Upper Respiratory Tract,5,10,9,1,0,2.0,1.8,0.8,-1.0,0.9,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,ITA,2020,Bronchoalveolar lavage/wash,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,ITA,2020,Tracheal aspirate,6,12,12,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,ITA,2021,Bronchoalveolar lavage/wash,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,ITA,2021,Invasive pulmonary,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,ITA,2021,Lower Respiratory Tract,16,32,32,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,ITA,2021,Sputum,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Triazole,ITA,2022,Lower Respiratory Tract,1,2,1,1,0,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
