canonical_organism,drug_class,iso3_country,parsed_year,body_site,n_isolates_in_stratum,n_tested,n_resistant,n_intermediate,n_susceptible,coverage_t_over_n,tier1_bound_lower,tier1_bound_upper,tier1_width,tier2_bound_upper_assumes_monotonicity,low_n_flag,version,date_added
Haemophilus influenzae,Aminopenicillin,PHL,2016,Respiratory: Transtracheal aspirate,4,8,0,0,8,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,PHL,2017,HEENT: Middle ear,3,6,2,0,4,2.0,0.6666666666666666,-0.3333333333333333,-1.0,0.3333333333333333,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,PHL,2017,Respiratory: Sputum,15,30,8,0,22,2.0,0.5333333333333333,-0.4666666666666667,-1.0,0.26666666666666666,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,PHL,2017,Respiratory: Transtracheal aspirate,4,8,2,0,6,2.0,0.5,-0.5,-1.0,0.25,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,ROU,2015,HEENT: Middle ear,7,14,3,0,11,2.0,0.42857142857142855,-0.5714285714285714,-1.0,0.21428571428571427,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,ROU,2015,Respiratory: Endotracheal aspirate,47,94,15,0,79,2.0,0.3191489361702128,-0.6808510638297872,-1.0,0.1595744680851064,False,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,ROU,2015,Respiratory: Other,41,82,17,0,65,2.0,0.4146341463414634,-0.5853658536585366,-1.0,0.2073170731707317,False,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,ROU,2015,Respiratory: Sinuses,2,4,0,0,4,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,ROU,2015,Respiratory: Sputum,20,40,6,0,34,2.0,0.3,-0.7,-1.0,0.15,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,ROU,2016,HEENT: Middle ear,2,4,0,0,4,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,ROU,2016,Respiratory: Endotracheal aspirate,12,24,4,0,20,2.0,0.3333333333333333,-0.6666666666666666,-1.0,0.16666666666666666,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,ROU,2016,Respiratory: Sputum,12,24,2,0,22,2.0,0.16666666666666666,-0.8333333333333334,-1.0,0.08333333333333333,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,RUS,2014,Respiratory: Bronchoalveolar lavage,2,4,0,0,4,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,RUS,2014,Respiratory: Sinuses,14,28,6,0,22,2.0,0.42857142857142855,-0.5714285714285714,-1.0,0.21428571428571427,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,RUS,2014,Respiratory: Sputum,1,2,0,0,2,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,RUS,2015,CVS: Blood,3,6,3,0,3,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,RUS,2015,HEENT: Middle ear,5,10,0,0,10,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,RUS,2015,Respiratory: Bronchoalveolar lavage,12,24,3,0,21,2.0,0.25,-0.75,-1.0,0.125,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,RUS,2015,Respiratory: Endotracheal aspirate,7,14,0,0,14,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,RUS,2015,Respiratory: Other,8,16,0,0,16,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,RUS,2015,Respiratory: Sinuses,80,160,14,0,146,2.0,0.175,-0.825,-1.0,0.0875,False,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,RUS,2015,Respiratory: Sputum,115,230,50,0,180,2.0,0.43478260869565216,-0.5652173913043478,-1.0,0.21739130434782608,False,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,RUS,2016,CVS: Blood,1,2,0,0,2,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,RUS,2016,HEENT: Middle ear,1,2,0,0,2,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,RUS,2016,Respiratory: Other,1,2,0,0,2,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,RUS,2016,Respiratory: Sinuses,3,6,4,0,2,2.0,1.3333333333333333,0.3333333333333333,-1.0,0.6666666666666666,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,RUS,2016,Respiratory: Sputum,26,52,18,0,34,2.0,0.6923076923076923,-0.3076923076923077,-1.0,0.34615384615384615,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SAU,2015,Respiratory: Sputum,1,2,0,0,2,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SAU,2015,Respiratory: Transtracheal aspirate,1,2,0,0,2,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SAU,2016,CVS: Blood,2,4,0,0,4,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SAU,2016,HEENT: Ears,1,2,0,0,2,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SAU,2016,Respiratory: Bronchoalveolar lavage,1,2,0,0,2,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SAU,2016,Respiratory: Sputum,17,34,7,0,27,2.0,0.4117647058823529,-0.5882352941176471,-1.0,0.20588235294117646,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SAU,2016,Respiratory: Transtracheal aspirate,11,22,6,0,16,2.0,0.5454545454545454,-0.45454545454545453,-1.0,0.2727272727272727,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SAU,2017,Bodily Fluids: Pleural,1,2,0,0,2,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SAU,2017,CVS: Blood,2,4,0,0,4,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SAU,2017,Respiratory: Bronchoalveolar lavage,2,4,0,0,4,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SAU,2017,Respiratory: Sputum,9,18,0,0,18,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SAU,2017,Respiratory: Transtracheal aspirate,7,14,0,0,14,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SGP,2016,CVS: Blood,1,2,0,0,2,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SGP,2016,Respiratory: Bronchoalveolar lavage,3,6,0,0,6,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SGP,2016,Respiratory: Sinuses,10,20,12,0,8,2.0,1.2,0.2,-1.0,0.6,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SGP,2016,Respiratory: Sputum,10,20,10,0,10,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SGP,2016,Respiratory: Transtracheal aspirate,21,42,17,0,25,2.0,0.8095238095238095,-0.19047619047619047,-1.0,0.40476190476190477,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SGP,2017,CVS: Blood,3,6,1,0,5,2.0,0.3333333333333333,-0.6666666666666666,-1.0,0.16666666666666666,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SGP,2017,HEENT: Ears,1,2,0,0,2,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SGP,2017,Respiratory: Bronchoalveolar lavage,5,10,4,0,6,2.0,0.8,-0.2,-1.0,0.4,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SGP,2017,Respiratory: Sinuses,3,6,2,0,4,2.0,0.6666666666666666,-0.3333333333333333,-1.0,0.3333333333333333,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SGP,2017,Respiratory: Sputum,14,28,13,0,15,2.0,0.9285714285714286,-0.07142857142857142,-1.0,0.4642857142857143,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SGP,2017,Respiratory: Transtracheal aspirate,9,18,7,0,11,2.0,0.7777777777777778,-0.2222222222222222,-1.0,0.3888888888888889,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SRB,2015,CVS: Blood,2,4,0,0,4,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SRB,2015,HEENT: Middle ear,17,34,4,0,30,2.0,0.23529411764705882,-0.7647058823529411,-1.0,0.11764705882352941,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SRB,2015,Respiratory: Bronchoalveolar lavage,3,6,0,0,6,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SRB,2015,Respiratory: Sinuses,3,6,0,0,6,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SRB,2015,Respiratory: Sputum,5,10,0,0,10,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SVK,2015,HEENT: Middle ear,8,16,4,0,12,2.0,0.5,-0.5,-1.0,0.25,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SVK,2015,Respiratory: Bronchoalveolar lavage,20,40,6,0,34,2.0,0.3,-0.7,-1.0,0.15,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SVK,2015,Respiratory: Endotracheal aspirate,11,22,2,0,20,2.0,0.18181818181818182,-0.8181818181818182,-1.0,0.09090909090909091,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SVK,2015,Respiratory: Other,4,8,4,0,4,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SVK,2015,Respiratory: Sinuses,28,56,4,0,52,2.0,0.14285714285714285,-0.8571428571428571,-1.0,0.07142857142857142,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SVK,2015,Respiratory: Sputum,11,22,1,0,21,2.0,0.09090909090909091,-0.9090909090909091,-1.0,0.045454545454545456,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SVK,2016,HEENT: Middle ear,2,4,2,0,2,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SVK,2016,Respiratory: Bronchoalveolar lavage,7,14,2,0,12,2.0,0.2857142857142857,-0.7142857142857143,-1.0,0.14285714285714285,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SVK,2016,Respiratory: Endotracheal aspirate,3,6,0,0,6,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SVK,2016,Respiratory: Other,2,4,0,0,4,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SVK,2016,Respiratory: Sinuses,1,2,0,0,2,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,SVK,2016,Respiratory: Sputum,1,2,1,0,1,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUN,2016,Respiratory: Bronchoalveolar lavage,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUN,2016,Respiratory: Sputum,32,64,14,0,50,2.0,0.4375,-0.5625,-1.0,0.21875,False,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUN,2016,Respiratory: Transtracheal aspirate,3,6,4,0,2,2.0,1.3333333333333333,0.3333333333333333,-1.0,0.6666666666666666,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUN,2017,HEENT: Middle ear,1,2,0,0,2,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUN,2017,Respiratory: Bronchoalveolar lavage,1,2,0,0,2,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUN,2017,Respiratory: Sputum,31,62,24,0,38,2.0,0.7741935483870968,-0.22580645161290322,-1.0,0.3870967741935484,False,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUN,2017,Respiratory: Transtracheal aspirate,5,10,8,0,2,2.0,1.6,0.6,-1.0,0.8,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUN,2018,Respiratory: Bronchoalveolar lavage,1,2,0,0,2,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUN,2018,Respiratory: Endotracheal aspirate,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUN,2018,Respiratory: Other,3,6,4,0,2,2.0,1.3333333333333333,0.3333333333333333,-1.0,0.6666666666666666,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUN,2018,Respiratory: Sputum,5,10,2,0,8,2.0,0.4,-0.6,-1.0,0.2,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUN,2020,Respiratory: Bronchoalveolar lavage,1,2,0,0,2,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUN,2020,Respiratory: Endotracheal aspirate,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUN,2020,Respiratory: Sputum,18,36,13,0,23,2.0,0.7222222222222222,-0.2777777777777778,-1.0,0.3611111111111111,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUN,2021,HEENT: Middle ear,2,4,2,0,2,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUN,2021,Respiratory: Bronchoalveolar lavage,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUN,2021,Respiratory: Endotracheal aspirate,12,24,8,0,16,2.0,0.6666666666666666,-0.3333333333333333,-1.0,0.3333333333333333,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUN,2021,Respiratory: Other,1,2,1,0,1,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUN,2021,Respiratory: Sputum,24,48,15,0,33,2.0,0.625,-0.375,-1.0,0.3125,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUR,2016,CVS: Blood,1,2,0,0,2,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUR,2016,HEENT: Middle ear,2,4,1,0,3,2.0,0.5,-0.5,-1.0,0.25,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUR,2016,Respiratory: Bronchoalveolar lavage,17,34,2,0,32,2.0,0.11764705882352941,-0.8823529411764706,-1.0,0.058823529411764705,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUR,2016,Respiratory: Sputum,144,288,41,0,247,2.0,0.2847222222222222,-0.7152777777777778,-1.0,0.1423611111111111,False,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUR,2016,Respiratory: Transtracheal aspirate,15,30,4,0,26,2.0,0.26666666666666666,-0.7333333333333333,-1.0,0.13333333333333333,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUR,2017,Respiratory: Bronchoalveolar lavage,4,8,0,0,8,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUR,2017,Respiratory: Sputum,56,112,18,0,94,2.0,0.32142857142857145,-0.6785714285714286,-1.0,0.16071428571428573,False,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUR,2018,Respiratory: Bronchoalveolar lavage,2,4,0,0,4,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUR,2018,Respiratory: Sputum,8,16,4,0,12,2.0,0.5,-0.5,-1.0,0.25,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUR,2019,Respiratory: Bronchoalveolar lavage,1,2,1,0,1,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUR,2019,Respiratory: Sputum,9,18,1,0,17,2.0,0.1111111111111111,-0.8888888888888888,-1.0,0.05555555555555555,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUR,2020,CVS: Blood,1,2,0,0,2,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUR,2020,Respiratory: Bronchoalveolar lavage,20,40,5,0,35,2.0,0.25,-0.75,-1.0,0.125,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUR,2020,Respiratory: Endotracheal aspirate,23,46,7,0,39,2.0,0.30434782608695654,-0.6956521739130435,-1.0,0.15217391304347827,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUR,2020,Respiratory: Other,1,2,0,0,2,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUR,2020,Respiratory: Sputum,215,430,57,0,373,2.0,0.2651162790697674,-0.7348837209302326,-1.0,0.1325581395348837,False,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUR,2020,Unknown,2,4,0,0,4,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUR,2021,Respiratory: Bronchoalveolar lavage,3,6,0,0,6,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUR,2021,Respiratory: Endotracheal aspirate,7,14,0,0,14,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUR,2021,Respiratory: Other,1,2,0,0,2,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,TUR,2021,Respiratory: Sputum,22,44,9,0,35,2.0,0.4090909090909091,-0.5909090909090909,-1.0,0.20454545454545456,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,UKR,2014,Respiratory: Sinuses,2,4,0,0,4,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,UKR,2014,Respiratory: Sputum,10,20,2,0,18,2.0,0.2,-0.8,-1.0,0.1,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,UKR,2015,Respiratory: Bronchoalveolar lavage,3,6,2,0,4,2.0,0.6666666666666666,-0.3333333333333333,-1.0,0.3333333333333333,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,UKR,2015,Respiratory: Sinuses,8,16,2,0,14,2.0,0.25,-0.75,-1.0,0.125,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,UKR,2015,Respiratory: Sputum,67,134,14,0,120,2.0,0.208955223880597,-0.7910447761194029,-1.0,0.1044776119402985,False,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,UKR,2016,Respiratory: Bronchoalveolar lavage,7,14,0,0,14,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,UKR,2016,Respiratory: Sinuses,53,106,6,0,100,2.0,0.11320754716981132,-0.8867924528301887,-1.0,0.05660377358490566,False,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,UKR,2016,Respiratory: Sputum,25,50,4,0,46,2.0,0.16,-0.84,-1.0,0.08,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,UKR,2017,Respiratory: Bronchoalveolar lavage,4,8,1,0,7,2.0,0.25,-0.75,-1.0,0.125,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,UKR,2017,Respiratory: Sinuses,5,10,4,0,6,2.0,0.8,-0.2,-1.0,0.4,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,UKR,2017,Respiratory: Sputum,11,22,6,0,16,2.0,0.5454545454545454,-0.45454545454545453,-1.0,0.2727272727272727,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,UKR,2018,Respiratory: Sinuses,1,2,0,0,2,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,UKR,2019,Respiratory: Sputum,5,10,0,0,10,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,UKR,2020,Respiratory: Bronchoalveolar lavage,5,10,0,0,10,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,UKR,2020,Respiratory: Sinuses,8,16,0,0,16,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,UKR,2020,Respiratory: Sputum,48,96,6,0,90,2.0,0.125,-0.875,-1.0,0.0625,False,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,UKR,2021,Respiratory: Sinuses,2,4,2,0,2,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,UKR,2021,Respiratory: Sputum,7,14,0,0,14,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,VNM,2016,CVS: Blood,3,6,4,0,2,2.0,1.3333333333333333,0.3333333333333333,-1.0,0.6666666666666666,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,VNM,2016,Respiratory: Nasotracheal aspirate,12,24,21,0,3,2.0,1.75,0.75,-1.0,0.875,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,VNM,2017,CVS: Blood,3,6,6,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,VNM,2017,Respiratory: Nasotracheal aspirate,20,40,37,0,3,2.0,1.85,0.85,-1.0,0.925,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,VNM,2017,Respiratory: Sinuses,2,4,2,0,2,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,VNM,2017,Respiratory: Sputum,22,44,34,0,10,2.0,1.5454545454545454,0.5454545454545454,-1.0,0.7727272727272727,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,VNM,2018,CVS: Blood,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,VNM,2018,Respiratory: Endotracheal aspirate,4,8,8,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,VNM,2018,Respiratory: Nasotracheal aspirate,20,40,36,0,4,2.0,1.8,0.8,-1.0,0.9,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,VNM,2018,Respiratory: Sinuses,2,4,2,0,2,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,VNM,2020,Respiratory: Bronchoalveolar lavage,14,28,22,0,6,2.0,1.5714285714285714,0.5714285714285714,-1.0,0.7857142857142857,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,VNM,2020,Respiratory: Endotracheal aspirate,15,30,30,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,VNM,2020,Respiratory: Sputum,47,94,80,0,14,2.0,1.702127659574468,0.7021276595744681,-1.0,0.851063829787234,False,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,VNM,2021,CVS: Blood,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,VNM,2021,HEENT: Middle ear,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,VNM,2021,Respiratory: Bronchoalveolar lavage,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,VNM,2021,Respiratory: Endotracheal aspirate,24,48,45,0,3,2.0,1.875,0.875,-1.0,0.9375,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,VNM,2021,Respiratory: Sinuses,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin,VNM,2021,Respiratory: Sputum,86,172,146,0,26,2.0,1.697674418604651,0.6976744186046512,-1.0,0.8488372093023255,False,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin + beta-lactamase inhibitor,ARE,2020,CVS: Blood,2,4,0,0,4,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin + beta-lactamase inhibitor,ARE,2020,Respiratory: Endotracheal aspirate,1,2,0,0,2,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin + beta-lactamase inhibitor,ARE,2020,Respiratory: Sputum,12,24,1,0,23,2.0,0.08333333333333333,-0.9166666666666666,-1.0,0.041666666666666664,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin + beta-lactamase inhibitor,ARE,2021,CVS: Blood,1,2,0,0,2,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin + beta-lactamase inhibitor,ARE,2021,Respiratory: Bronchoalveolar lavage,1,2,0,0,2,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin + beta-lactamase inhibitor,ARE,2021,Respiratory: Endotracheal aspirate,2,4,0,0,4,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin + beta-lactamase inhibitor,ARE,2021,Respiratory: Other,3,6,0,0,6,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin + beta-lactamase inhibitor,ARE,2021,Respiratory: Sputum,12,24,0,0,24,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin + beta-lactamase inhibitor,ARG,2015,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin + beta-lactamase inhibitor,ARG,2015,Respiratory: Sputum,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Aminopenicillin + beta-lactamase inhibitor,ARG,2016,CVS: Blood,6,6,0,0,6,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
